DetailID,AdvacePrice,PaidDate,PaymentStatus
21400,118.9000,2021-10-07 19:38:00.000,udana
21405,120.9000,2022-01-18 07:51:00.000,udana
21432,95.9000,2023-06-23 09:53:00.000,udana
21444,59.9000,2023-11-05 07:35:00.000,udana
21445,90.5000,2024-02-04 09:10:00.000,udana
21447,147.9000,2024-02-04 09:05:00.000,udana
21454,96.5000,2024-04-13 16:46:00.000,udana
21463,130.0000,2021-01-19 07:10:00.000,udana
21475,81.5000,2021-09-22 16:38:00.000,udana
21509,56.5000,2024-04-05 09:54:00.000,udana
21518,128.5000,2020-12-27 09:18:00.000,udana
21528,77.5000,2021-10-01 13:38:00.000,udana
21530,81.5000,2021-10-01 13:38:00.000,udana
21542,149.5000,2022-06-19 19:36:00.000,udana
21579,79.5000,2024-12-05 08:52:00.000,udana
21594,118.9000,2021-10-22 07:06:00.000,udana
21615,67.0000,2023-07-28 15:16:00.000,udana
21623,90.5000,2024-01-03 19:51:00.000,udana
21628,96.5000,2024-06-03 11:09:00.000,udana
21642,77.5000,2021-10-14 07:05:00.000,udana
21677,53.5000,2024-02-01 20:40:00.000,udana
21693,47.5000,2021-05-20 09:20:00.000,udana
21703,72.0000,2021-09-30 21:05:00.000,udana
21713,136.9000,2022-02-24 07:08:00.000,udana
21755,92.0000,2021-01-02 07:02:00.000,udana
21822,136.0000,2020-12-06 10:51:00.000,udana
21845,49.5000,2022-07-16 11:31:00.000,udana
21847,157.0000,2022-07-16 11:32:00.000,udana
21853,151.5000,2023-03-09 07:02:00.000,udana
21903,112.0000,2023-02-15 17:48:00.000,udana
21911,77.5000,2023-10-27 10:03:00.000,udana
21928,70.9000,2024-08-06 14:16:00.000,udana
21942,74.9000,2021-03-19 16:22:00.000,udana
21978,101.9000,2023-12-21 08:04:00.000,udana
21983,64.5000,2024-04-22 07:02:00.000,udana
21996,91.9000,2021-01-07 10:07:00.000,udana
21998,91.0000,2021-03-09 08:10:00.000,udana
22002,60.5000,2021-05-27 11:51:00.000,udana
22020,108.0000,2022-03-16 07:03:00.000,udana
22039,57.0000,2023-01-15 10:22:00.000,udana
22059,46.5000,2024-08-02 07:08:00.000,udana
22063,125.5000,2024-11-05 07:02:00.000,udana
22104,60.9000,2023-12-17 17:52:00.000,udana
22110,139.5000,2024-04-16 07:04:00.000,udana
22114,103.9000,2024-10-30 10:22:00.000,udana
22121,128.5000,2020-11-30 10:53:00.000,udana
22132,97.0000,2022-03-21 08:46:00.000,udana
22162,51.0000,2024-07-27 08:49:00.000,udana
22175,57.9000,2021-05-18 08:22:00.000,udana
22186,112.0000,2021-10-23 07:03:00.000,udana
22202,102.5000,2022-08-21 09:39:00.000,udana
22209,86.0000,2023-02-27 10:48:00.000,udana
22210,112.0000,2023-02-27 10:47:00.000,udana
22215,42.5000,2023-09-23 08:35:00.000,udana
22234,51.0000,2024-07-28 07:09:00.000,udana
22265,126.0000,2022-09-01 11:35:00.000,udana
22275,67.9000,2023-05-10 10:05:00.000,udana
22284,77.5000,2023-11-11 10:03:00.000,udana
22345,124.9000,2024-02-21 13:54:00.000,udana
22355,103.9000,2024-11-05 10:18:00.000,udana
22374,112.0000,2021-11-20 08:01:00.000,udana
22383,112.0000,2023-03-19 19:10:00.000,udana
22385,67.9000,2023-03-19 19:04:00.000,udana
22463,62.0000,2024-07-09 08:18:00.000,udana
22466,116.9000,2024-10-10 08:24:00.000,udana
22479,74.9000,2021-03-31 19:31:00.000,udana
22513,86.0000,2023-01-29 09:24:00.000,udana
22572,111.0000,2024-03-13 11:07:00.000,udana
22577,100.5000,2024-10-08 08:46:00.000,udana
22596,137.5000,2021-08-15 09:01:00.000,udana
22657,120.9000,2022-02-03 08:05:00.000,udana
22662,64.9000,2022-07-08 07:03:00.000,udana
22676,88.9000,2023-02-10 21:08:00.000,udana
22688,153.9000,2023-10-21 14:35:00.000,udana
22695,96.5000,2024-05-29 18:23:00.000,udana
22703,103.5000,2024-10-24 17:53:00.000,udana
22736,95.9000,2023-05-14 08:54:00.000,udana
22757,81.5000,2024-09-19 07:02:00.000,udana
22788,115.0000,2023-01-03 21:01:00.000,udana
22790,82.0000,2023-01-03 21:09:00.000,udana
22791,106.0000,2023-01-03 21:06:00.000,udana
22793,50.5000,2023-03-18 07:05:00.000,udana
22803,49.5000,2023-09-29 13:08:00.000,udana
22828,118.9000,2021-08-29 17:47:00.000,udana
22834,138.5000,2022-06-27 13:19:00.000,udana
22837,129.0000,2022-08-22 07:05:00.000,udana
22859,145.9000,2024-01-28 13:46:00.000,udana
22860,46.0000,2024-01-28 13:55:00.000,udana
22862,159.9000,2024-03-21 14:02:00.000,udana
22925,75.9000,2024-02-23 10:49:00.000,udana
22936,92.0000,2020-12-19 07:08:00.000,udana
22966,110.0000,2022-05-16 10:54:00.000,udana
22978,50.5000,2023-04-08 12:52:00.000,udana
23015,127.9000,2021-02-22 10:32:00.000,udana
23041,121.5000,2022-07-02 07:01:00.000,udana
23058,72.9000,2023-10-02 16:55:00.000,udana
23059,83.5000,2023-10-02 16:49:00.000,udana
23080,142.0000,2021-02-24 15:06:00.000,udana
23088,81.5000,2021-08-28 07:07:00.000,udana
23090,125.0000,2021-12-29 09:55:00.000,udana
23144,118.9000,2021-03-23 12:18:00.000,udana
23156,99.5000,2022-05-24 12:09:00.000,udana
23182,71.9000,2024-05-18 08:22:00.000,udana
23201,126.5000,2021-12-15 11:46:00.000,udana
23238,139.5000,2024-06-20 14:33:00.000,udana
23254,40.5000,2021-04-08 14:47:00.000,udana
23274,121.5000,2022-07-21 17:16:00.000,udana
23279,87.5000,2022-10-05 16:05:00.000,udana
23312,74.9000,2021-05-27 07:06:00.000,udana
23330,126.0000,2022-07-08 11:06:00.000,udana
23389,153.9000,2023-11-25 14:07:00.000,udana
23390,74.9000,2023-11-25 14:01:00.000,udana
23391,57.9000,2023-11-25 14:07:00.000,udana
23393,156.5000,2024-01-11 18:05:00.000,udana
23395,134.0000,2024-01-11 18:10:00.000,udana
23415,48.9000,2021-09-16 21:03:00.000,udana
23430,95.5000,2022-04-30 07:08:00.000,udana
23433,80.5000,2022-06-18 10:02:00.000,udana
23438,147.9000,2022-11-07 07:09:00.000,udana
23446,146.9000,2023-03-21 07:08:00.000,udana
23448,69.5000,2023-05-18 10:19:00.000,udana
23468,78.0000,2024-06-09 08:38:00.000,udana
23473,103.5000,2024-12-22 07:03:00.000,udana
23476,105.9000,2021-01-09 07:02:00.000,udana
23515,41.9000,2024-01-10 07:10:00.000,udana
23517,100.0000,2024-03-27 07:17:00.000,udana
23543,97.0000,2021-12-29 18:09:00.000,udana
23556,129.5000,2023-01-15 18:18:00.000,udana
23604,126.0000,2022-07-19 08:01:00.000,udana
23621,77.5000,2023-09-08 10:53:00.000,udana
23625,101.9000,2023-12-24 08:02:00.000,udana
23629,64.5000,2024-03-24 11:10:00.000,udana
23640,105.9000,2020-12-11 07:01:00.000,udana
23662,58.0000,2022-08-04 08:10:00.000,udana
23683,100.0000,2024-03-08 21:07:00.000,udana
23703,128.5000,2020-12-27 09:17:00.000,udana
23752,41.5000,2024-09-07 09:03:00.000,udana
23791,86.0000,2023-03-05 10:51:00.000,udana
23806,77.0000,2024-04-28 10:33:00.000,udana
23840,121.5000,2022-06-19 19:47:00.000,udana
23897,55.5000,2022-10-06 12:33:00.000,udana
23959,121.5000,2022-08-11 13:01:00.000,udana
23963,98.9000,2022-10-18 07:01:00.000,udana
23970,72.9000,2023-10-13 08:38:00.000,udana
23971,83.5000,2023-10-13 08:33:00.000,udana
23992,92.0000,2020-12-17 13:34:00.000,udana
24010,136.9000,2022-04-06 09:54:00.000,udana
24014,69.5000,2022-08-17 13:20:00.000,udana
24027,82.0000,2023-01-09 07:08:00.000,udana
24060,105.9000,2020-12-18 07:01:00.000,udana
24068,70.0000,2021-04-29 07:04:00.000,udana
24102,53.0000,2024-01-05 14:53:00.000,udana
24146,107.9000,2022-10-16 10:01:00.000,udana
24166,77.0000,2024-04-13 10:36:00.000,udana
24180,128.5000,2020-12-17 12:07:00.000,udana
24187,142.0000,2021-02-24 12:10:00.000,udana
24197,77.5000,2021-10-01 08:47:00.000,udana
24209,112.5000,2022-09-30 07:01:00.000,udana
24235,101.5000,2024-03-27 13:51:00.000,udana
24239,123.0000,2024-06-02 14:39:00.000,udana
24268,58.0000,2022-06-26 07:04:00.000,udana
24304,40.5000,2021-04-28 16:16:00.000,udana
24320,145.5000,2022-04-22 08:47:00.000,udana
24323,121.5000,2022-07-21 13:04:00.000,udana
24325,98.9000,2022-10-20 08:16:00.000,udana
24350,50.0000,2024-09-10 07:36:00.000,udana
24366,153.5000,2022-01-23 19:07:00.000,udana
24397,62.0000,2024-05-29 12:32:00.000,udana
24400,116.9000,2024-08-18 21:09:00.000,udana
24415,97.0000,2022-01-29 19:34:00.000,udana
24433,105.9000,2023-07-09 11:17:00.000,udana
24441,101.9000,2023-10-29 07:48:00.000,udana
24451,70.9000,2024-06-23 21:05:00.000,udana
24484,49.5000,2022-06-22 07:08:00.000,udana
24509,79.9000,2024-12-05 08:39:00.000,udana
24514,118.9000,2021-03-16 10:48:00.000,udana
24534,43.5000,2022-05-03 13:23:00.000,udana
24537,121.5000,2022-07-07 21:10:00.000,udana
24551,72.9000,2023-08-12 09:54:00.000,udana
24554,83.5000,2023-10-13 10:20:00.000,udana
24567,92.0000,2021-01-02 16:39:00.000,udana
24571,61.5000,2021-08-01 12:48:00.000,udana
24597,82.0000,2023-03-06 08:17:00.000,udana
24633,91.9000,2021-01-26 10:07:00.000,udana
24635,91.0000,2021-03-10 08:04:00.000,udana
24637,63.5000,2021-06-03 08:06:00.000,udana
24638,60.5000,2021-06-03 08:05:00.000,udana
24640,79.5000,2021-07-30 08:33:00.000,udana
24669,148.9000,2023-05-09 08:46:00.000,udana
24672,45.9000,2023-07-19 21:03:00.000,udana
24688,46.5000,2024-08-05 13:02:00.000,udana
24695,63.5000,2021-05-11 07:06:00.000,udana
24698,79.5000,2021-07-30 08:37:00.000,udana
24728,45.9000,2023-07-10 10:49:00.000,udana
24741,125.5000,2024-09-19 08:52:00.000,udana
24795,68.9000,2024-12-30 14:18:00.000,udana
24823,88.9000,2023-01-18 07:03:00.000,udana
24828,69.5000,2023-05-26 11:24:00.000,udana
24836,57.9000,2023-11-06 20:19:00.000,udana
24838,156.5000,2024-02-18 15:21:00.000,udana
24839,147.9000,2024-02-18 15:21:00.000,udana
24856,79.5000,2021-07-17 08:33:00.000,udana
24874,55.5000,2022-09-12 14:09:00.000,udana
24886,57.0000,2023-01-27 07:05:00.000,udana
24888,91.5000,2023-04-02 10:36:00.000,udana
24930,125.5000,2022-04-25 09:49:00.000,udana
24938,157.0000,2022-07-09 14:35:00.000,udana
24967,62.0000,2024-07-09 18:33:00.000,udana
24971,116.9000,2024-09-25 15:55:00.000,udana
24977,128.0000,2024-11-21 07:10:00.000,udana
24984,43.0000,2021-09-06 07:02:00.000,udana
25007,91.5000,2023-04-09 08:24:00.000,udana
25009,148.9000,2023-04-09 08:16:00.000,udana
25075,62.0000,2024-08-05 08:20:00.000,udana
25076,116.9000,2024-10-03 11:53:00.000,udana
25080,71.5000,2024-12-03 20:46:00.000,udana
25083,92.0000,2021-01-27 16:36:00.000,udana
25090,89.9000,2021-03-17 19:38:00.000,udana
25098,137.5000,2021-06-25 18:22:00.000,udana
25124,42.0000,2022-12-09 08:24:00.000,udana
25126,115.0000,2022-12-09 08:19:00.000,udana
25130,52.0000,2023-02-14 07:04:00.000,udana
25146,54.5000,2024-03-03 11:09:00.000,udana
25157,137.5000,2021-08-09 09:05:00.000,udana
25165,109.0000,2022-03-22 08:09:00.000,udana
25172,115.0000,2023-01-16 07:10:00.000,udana
25208,110.5000,2021-12-05 07:01:00.000,udana
25224,82.0000,2023-01-10 17:01:00.000,udana
25225,52.0000,2023-04-06 10:09:00.000,udana
25234,75.5000,2023-08-07 12:23:00.000,udana
25305,47.0000,2024-01-30 13:23:00.000,udana
25306,124.9000,2024-01-30 13:20:00.000,udana
25323,91.0000,2021-02-19 07:08:00.000,udana
25332,43.0000,2021-09-15 16:22:00.000,udana
25339,108.0000,2022-05-01 12:52:00.000,udana
25343,55.5000,2022-10-12 12:39:00.000,udana
25347,57.0000,2022-12-29 20:49:00.000,udana
25350,91.5000,2023-04-08 14:02:00.000,udana
25369,125.5000,2024-10-19 14:46:00.000,udana
25377,105.9000,2021-01-12 08:17:00.000,udana
25387,154.5000,2022-01-13 09:03:00.000,udana
25395,58.0000,2022-06-08 07:06:00.000,udana
25412,97.0000,2024-03-11 11:24:00.000,udana
25438,61.5000,2021-07-13 21:06:00.000,udana
25443,72.0000,2021-12-04 14:53:00.000,udana
25446,109.0000,2022-02-10 09:10:00.000,udana
25465,81.5000,2024-09-28 09:05:00.000,udana
25473,105.9000,2021-01-08 08:18:00.000,udana
25494,118.9000,2022-07-09 21:07:00.000,udana
25512,53.0000,2023-12-22 21:03:00.000,udana
25513,41.9000,2023-12-22 21:04:00.000,udana
25521,121.5000,2024-06-25 16:03:00.000,udana
25536,74.9000,2021-05-07 08:03:00.000,udana
25562,67.9000,2023-05-18 10:01:00.000,udana
25577,77.0000,2024-03-19 07:18:00.000,udana
25595,74.9000,2021-05-06 13:02:00.000,udana
25605,109.0000,2021-10-28 08:20:00.000,udana
25617,126.0000,2022-09-07 12:37:00.000,udana
25653,70.9000,2024-06-21 08:55:00.000,udana
25669,68.0000,2021-06-06 11:24:00.000,udana
25697,58.0000,2022-07-27 16:03:00.000,udana
25728,93.5000,2024-12-31 21:03:00.000,udana
25735,40.5000,2021-04-08 21:05:00.000,udana
25759,121.5000,2022-07-21 17:23:00.000,udana
25793,66.9000,2024-08-22 16:25:00.000,udana
25833,129.5000,2023-01-08 19:09:00.000,udana
25838,67.9000,2023-04-29 07:09:00.000,udana
25842,77.5000,2023-11-07 10:04:00.000,udana
25877,126.5000,2021-12-03 11:51:00.000,udana
25931,105.5000,2022-02-28 20:01:00.000,udana
25940,88.9000,2022-08-16 07:04:00.000,udana
25990,98.9000,2022-10-26 13:37:00.000,udana
25993,87.5000,2022-10-26 13:37:00.000,udana
26000,63.0000,2023-01-13 21:39:00.000,udana
26005,72.9000,2023-09-24 08:39:00.000,udana
26006,83.5000,2023-09-24 08:38:00.000,udana
26019,66.9000,2024-09-03 10:39:00.000,udana
26040,97.0000,2022-03-13 08:50:00.000,udana
26048,102.5000,2022-08-25 10:05:00.000,udana
26062,67.9000,2023-04-21 09:50:00.000,udana
26077,77.0000,2024-03-01 07:06:00.000,udana
26079,64.5000,2024-05-27 10:36:00.000,udana
26095,108.0000,2020-12-13 07:10:00.000,udana
26098,40.5000,2021-04-18 21:55:00.000,udana
26101,59.0000,2021-11-12 08:34:00.000,udana
26108,121.5000,2022-07-27 11:46:00.000,udana
26123,72.9000,2023-08-09 07:02:00.000,udana
26140,66.9000,2024-07-09 21:02:00.000,udana
26166,148.0000,2022-08-13 21:48:00.000,udana
26187,138.0000,2024-04-18 21:10:00.000,udana
26189,62.0000,2024-07-19 08:19:00.000,udana
26195,79.9000,2024-12-10 16:36:00.000,udana
26197,107.5000,2024-12-10 16:35:00.000,udana
26203,40.5000,2021-03-13 21:06:00.000,udana
26218,73.5000,2022-05-17 11:22:00.000,udana
26221,121.5000,2022-08-14 13:06:00.000,udana
26229,98.9000,2022-10-13 14:06:00.000,udana
26232,87.5000,2022-10-13 14:08:00.000,udana
26259,50.0000,2024-10-29 08:40:00.000,udana
26289,99.0000,2022-10-27 13:49:00.000,udana
26294,115.0000,2022-12-04 07:07:00.000,udana
26301,92.0000,2023-07-09 13:20:00.000,udana
26307,49.5000,2023-11-12 11:08:00.000,udana
26358,99.0000,2022-10-15 19:35:00.000,udana
26394,134.9000,2021-02-06 18:51:00.000,udana
26395,65.9000,2021-05-19 09:09:00.000,udana
26401,120.9000,2022-02-16 08:07:00.000,udana
26407,110.0000,2022-04-16 07:02:00.000,udana
26408,64.9000,2022-08-01 08:18:00.000,udana
26409,155.5000,2022-08-01 08:19:00.000,udana
26414,109.9000,2022-12-07 08:55:00.000,udana
26420,88.9000,2023-02-25 07:02:00.000,udana
26434,90.5000,2023-12-13 07:10:00.000,udana
26440,96.5000,2024-05-09 09:17:00.000,udana
26467,126.5000,2022-01-09 09:04:00.000,udana
26495,47.0000,2023-12-23 21:48:00.000,udana
26532,105.5000,2022-01-23 07:02:00.000,udana
26584,151.9000,2020-12-04 11:39:00.000,udana
26597,118.9000,2021-07-30 15:24:00.000,udana
26608,138.5000,2022-07-14 08:40:00.000,udana
26629,156.5000,2023-08-11 07:07:00.000,udana
26636,145.9000,2024-01-19 07:05:00.000,udana
26656,118.9000,2021-02-15 08:22:00.000,udana
26670,97.0000,2022-02-25 08:55:00.000,udana
26684,129.5000,2023-01-07 08:36:00.000,udana
26687,67.9000,2023-05-08 21:24:00.000,udana
26726,57.9000,2021-11-18 07:31:00.000,udana
26735,157.0000,2022-06-16 11:53:00.000,udana
26752,151.5000,2023-01-23 18:35:00.000,udana
26773,62.0000,2024-07-06 18:39:00.000,udana
26781,128.0000,2024-12-26 07:03:00.000,udana
26786,130.0000,2021-01-04 07:16:00.000,udana
26788,142.0000,2021-03-13 08:18:00.000,udana
26800,96.9000,2021-09-27 14:35:00.000,udana
26803,125.0000,2021-12-01 18:19:00.000,udana
26815,72.5000,2022-09-25 21:06:00.000,udana
26821,52.9000,2023-01-06 20:48:00.000,udana
26843,41.5000,2024-09-13 09:10:00.000,udana
26869,126.5000,2022-01-10 21:50:00.000,udana
26875,47.9000,2022-06-28 08:40:00.000,udana
26892,143.0000,2023-10-11 08:09:00.000,udana
26991,52.0000,2023-03-22 10:06:00.000,udana
26996,75.5000,2023-09-24 08:46:00.000,udana
26999,49.5000,2023-09-24 08:51:00.000,udana
27022,137.5000,2021-07-30 16:39:00.000,udana
27043,42.0000,2022-11-06 18:08:00.000,udana
27044,82.0000,2023-02-13 08:21:00.000,udana
27045,106.0000,2023-02-13 08:17:00.000,udana
27047,52.0000,2023-02-13 08:20:00.000,udana
27048,95.9000,2023-05-17 08:51:00.000,udana
27052,49.5000,2023-11-21 11:02:00.000,udana
27069,91.9000,2021-01-06 13:47:00.000,udana
27077,79.5000,2021-06-10 07:04:00.000,udana
27090,92.9000,2022-07-09 08:40:00.000,udana
27095,55.5000,2022-09-21 07:10:00.000,udana
27101,91.5000,2023-04-23 13:06:00.000,udana
27118,125.5000,2024-09-26 08:47:00.000,udana
27135,153.5000,2021-12-01 07:02:00.000,udana
27151,92.0000,2023-08-19 09:05:00.000,udana
27162,138.0000,2024-04-22 07:05:00.000,udana
27163,62.0000,2024-08-16 08:20:00.000,udana
27173,107.5000,2024-12-19 21:53:00.000,udana
27207,139.5000,2024-06-03 18:20:00.000,udana
27225,40.5000,2021-04-06 07:07:00.000,udana
27247,121.5000,2022-07-06 21:10:00.000,udana
27254,87.5000,2022-10-11 16:55:00.000,udana
27262,83.5000,2023-08-28 07:06:00.000,udana
27295,153.5000,2021-12-28 07:02:00.000,udana
27299,157.0000,2022-09-01 08:46:00.000,udana
27335,105.9000,2020-12-29 21:03:00.000,udana
27369,53.0000,2024-01-15 07:01:00.000,udana
27447,128.5000,2020-12-08 16:09:00.000,udana
27465,112.5000,2022-10-27 12:46:00.000,udana
27486,56.5000,2024-05-25 07:03:00.000,udana
27490,123.0000,2024-05-25 07:06:00.000,udana
27513,121.5000,2022-06-22 11:46:00.000,udana
27561,86.0000,2021-05-21 21:48:00.000,udana
27609,111.0000,2024-03-06 18:08:00.000,udana
27645,125.5000,2022-03-16 07:09:00.000,udana
27654,126.0000,2022-07-27 18:52:00.000,udana
27681,113.9000,2021-02-28 08:47:00.000,udana
27689,118.9000,2021-09-25 13:08:00.000,udana
27697,151.5000,2022-04-30 09:21:00.000,udana
27706,129.0000,2022-07-31 21:05:00.000,udana
27712,138.5000,2023-02-04 21:08:00.000,udana
27725,145.9000,2024-03-14 10:07:00.000,udana
27726,46.0000,2024-03-14 10:09:00.000,udana
27728,159.9000,2024-03-14 10:01:00.000,udana
27742,134.5000,2024-12-16 17:01:00.000,udana
27748,63.5000,2021-05-05 07:10:00.000,udana
27799,46.5000,2024-09-06 09:07:00.000,udana
27819,97.0000,2022-03-23 08:46:00.000,udana
27822,99.5000,2022-05-16 13:07:00.000,udana
27823,102.5000,2022-08-18 09:32:00.000,udana
27834,67.9000,2023-03-27 19:53:00.000,udana
27847,64.5000,2024-05-21 09:36:00.000,udana
27881,64.9000,2022-06-30 16:31:00.000,udana
27883,81.9000,2022-09-02 10:40:00.000,udana
27895,124.0000,2023-05-27 20:23:00.000,udana
27902,151.5000,2023-09-23 08:36:00.000,udana
27912,147.9000,2024-02-22 09:35:00.000,udana
27915,96.5000,2024-05-06 13:06:00.000,udana
27923,65.9000,2021-05-10 09:04:00.000,udana
27935,155.9000,2022-06-03 08:51:00.000,udana
27936,110.0000,2022-06-03 08:49:00.000,udana
27943,109.9000,2022-11-28 19:19:00.000,udana
27953,95.9000,2023-06-28 10:06:00.000,udana
27965,153.9000,2023-11-06 13:39:00.000,udana
27989,149.0000,2024-11-05 15:31:00.000,udana
28013,48.9000,2022-07-02 07:09:00.000,udana
28044,142.0000,2021-01-15 21:04:00.000,udana
28054,96.9000,2021-10-26 13:53:00.000,udana
28109,79.5000,2024-10-04 09:23:00.000,udana
28161,62.0000,2024-07-17 07:09:00.000,udana
28165,145.9000,2024-10-21 07:05:00.000,udana
28172,116.9000,2021-01-03 21:09:00.000,udana
28186,110.0000,2022-05-22 08:22:00.000,udana
28194,115.0000,2023-01-20 11:53:00.000,udana
28205,46.5000,2024-04-20 15:35:00.000,udana
28228,77.5000,2021-09-26 21:01:00.000,udana
28231,69.5000,2021-12-07 21:06:00.000,udana
28241,149.5000,2022-05-16 15:51:00.000,udana
28250,72.5000,2022-10-03 19:36:00.000,udana
28272,123.0000,2024-07-11 09:10:00.000,udana
28282,151.9000,2020-12-11 11:35:00.000,udana
28284,113.9000,2021-03-10 08:49:00.000,udana
28301,151.5000,2022-05-05 09:22:00.000,udana
28304,129.0000,2022-05-05 09:19:00.000,udana
28306,129.0000,2022-09-30 10:31:00.000,udana
28320,156.5000,2023-09-21 08:17:00.000,udana
28337,92.0000,2020-12-14 20:39:00.000,udana
28390,101.5000,2024-01-06 10:55:00.000,udana
28430,67.0000,2022-05-04 11:37:00.000,udana
28434,98.9000,2022-10-27 08:16:00.000,udana
28437,87.5000,2022-10-27 08:19:00.000,udana
28478,40.5000,2021-05-17 09:22:00.000,udana
28490,43.5000,2022-05-08 12:03:00.000,udana
28491,121.5000,2022-08-11 13:01:00.000,udana
28513,72.9000,2023-09-21 08:37:00.000,udana
28558,102.5000,2022-07-27 19:52:00.000,udana
28576,64.5000,2024-05-01 09:31:00.000,udana
28584,70.9000,2024-07-24 07:06:00.000,udana
28628,53.5000,2024-02-29 10:35:00.000,udana
28683,100.0000,2024-04-13 08:20:00.000,udana
28712,155.9000,2022-05-03 07:10:00.000,udana
28716,64.9000,2022-07-23 08:20:00.000,udana
28738,101.5000,2024-04-16 17:49:00.000,udana
28760,48.9000,2021-08-27 07:01:00.000,udana
28771,64.9000,2022-06-10 11:09:00.000,udana
28781,88.9000,2022-12-31 11:19:00.000,udana
28784,146.9000,2023-04-06 17:17:00.000,udana
28794,147.9000,2023-12-27 15:07:00.000,udana
28814,40.5000,2021-05-21 21:07:00.000,udana
28886,57.9000,2021-05-11 07:07:00.000,udana
28940,65.9000,2021-03-10 14:05:00.000,udana
28946,48.9000,2021-07-26 07:07:00.000,udana
28957,110.0000,2022-06-05 13:07:00.000,udana
28964,66.5000,2022-08-31 12:37:00.000,udana
28967,109.9000,2022-10-23 07:04:00.000,udana
28979,153.9000,2023-11-07 14:10:00.000,udana
28982,145.9000,2024-01-12 11:37:00.000,udana
28984,60.5000,2024-01-12 11:39:00.000,udana
28987,134.0000,2024-01-12 11:35:00.000,udana
28988,96.5000,2024-05-29 11:05:00.000,udana
28999,65.9000,2021-05-04 07:08:00.000,udana
29007,118.9000,2021-09-16 21:10:00.000,udana
29026,44.5000,2023-02-07 07:01:00.000,udana
29029,124.0000,2023-06-06 07:02:00.000,udana
29037,59.9000,2023-11-23 21:10:00.000,udana
29046,96.5000,2024-05-30 07:04:00.000,udana
29047,71.9000,2024-05-30 07:04:00.000,udana
29051,152.0000,2024-10-06 07:05:00.000,udana
29059,105.9000,2020-11-27 07:01:00.000,udana
29123,58.0000,2022-07-30 08:07:00.000,udana
29139,41.9000,2023-12-30 14:52:00.000,udana
29155,79.5000,2021-07-12 08:31:00.000,udana
29164,108.0000,2022-03-26 07:03:00.000,udana
29180,57.0000,2023-03-06 07:04:00.000,udana
29182,91.5000,2023-03-06 07:02:00.000,udana
29216,40.5000,2021-04-15 13:32:00.000,udana
29229,121.5000,2022-07-28 07:01:00.000,udana
29234,98.9000,2022-10-01 20:34:00.000,udana
29241,63.0000,2023-03-09 21:16:00.000,udana
29267,50.0000,2024-09-15 09:54:00.000,udana
29289,64.9000,2022-03-29 07:02:00.000,udana
29294,58.0000,2022-07-17 10:52:00.000,udana
29323,53.0000,2024-01-31 10:34:00.000,udana
29347,96.9000,2021-10-11 20:18:00.000,udana
29391,79.5000,2024-11-25 08:54:00.000,udana
29416,95.5000,2022-04-24 11:35:00.000,udana
29435,151.5000,2023-08-22 15:20:00.000,udana
29526,63.9000,2021-08-02 10:25:00.000,udana
29531,57.9000,2021-10-18 10:55:00.000,udana
29554,156.5000,2023-05-15 11:52:00.000,udana
29570,62.0000,2024-07-19 15:51:00.000,udana
29572,103.0000,2024-07-19 15:47:00.000,udana
29577,145.9000,2024-09-10 15:36:00.000,udana
29641,127.9000,2021-03-04 08:48:00.000,udana
29660,73.5000,2022-06-08 11:53:00.000,udana
29665,121.5000,2022-07-29 13:04:00.000,udana
29679,72.9000,2023-09-15 08:37:00.000,udana
29693,144.5000,2024-05-17 07:03:00.000,udana
29723,99.5000,2022-05-11 14:50:00.000,udana
29725,49.5000,2022-05-11 14:54:00.000,udana
29751,138.0000,2024-06-01 10:40:00.000,udana
29755,62.0000,2024-07-31 07:03:00.000,udana
29760,145.9000,2024-10-09 16:37:00.000,udana
29770,50.0000,2021-10-13 09:55:00.000,udana
29771,118.9000,2021-10-13 09:51:00.000,udana
29773,89.5000,2022-01-24 13:52:00.000,udana
29777,43.0000,2022-01-24 13:55:00.000,udana
29778,130.5000,2022-03-26 08:08:00.000,udana
29782,64.9000,2022-06-19 13:16:00.000,udana
29784,155.5000,2022-08-12 10:50:00.000,udana
29790,44.5000,2023-01-12 21:04:00.000,udana
29807,145.9000,2023-12-30 21:50:00.000,udana
29842,112.0000,2021-11-11 13:06:00.000,udana
29888,101.9000,2021-01-03 10:47:00.000,udana
29912,125.0000,2021-12-12 21:01:00.000,udana
29920,112.5000,2022-09-28 07:02:00.000,udana
29940,58.0000,2023-12-31 20:40:00.000,udana
29942,123.0000,2024-05-22 18:32:00.000,udana
29976,121.5000,2022-07-08 17:09:00.000,udana
29979,98.9000,2022-10-24 07:48:00.000,udana
30046,139.5000,2024-04-22 07:09:00.000,udana
30082,67.0000,2022-04-05 07:09:00.000,udana
30087,81.9000,2022-09-01 10:33:00.000,udana
30103,95.9000,2023-06-19 07:09:00.000,udana
30109,74.9000,2023-11-23 21:10:00.000,udana
30114,96.5000,2024-04-17 21:04:00.000,udana
30120,132.5000,2024-10-11 09:22:00.000,udana
30143,130.5000,2022-03-21 07:05:00.000,udana
30148,155.9000,2022-03-21 07:06:00.000,udana
30153,81.9000,2022-09-07 10:39:00.000,udana
30155,44.5000,2023-02-12 08:01:00.000,udana
30156,95.9000,2023-06-13 10:01:00.000,udana
30174,100.5000,2024-10-17 08:47:00.000,udana
