WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
267,Zarządzanie projektami społecznymi,Nasz zaawansowany webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,157.48,1,,06.04.2021 18:45,06.04.2021 21:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-267,https://meet.google.com/Zarządzanie-projektami-społecznymi-267
268,Zarządzanie projektami energetycznymi,Nasz praktyczny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,214.72,1,,07.04.2021 07:00,07.04.2021 09:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-268,https://meet.google.com/Zarządzanie-projektami-energetycznymi-268
269,Wystąpienia Publiczne,Nasz kompleksowy webinar 'wystąpienia publiczne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,251.85,1,,07.04.2021 07:00,07.04.2021 08:15,https://www.webinaries-videos.com/watch?v=Wystąpienia-Publiczne-269,https://meet.google.com/Wystąpienia-Publiczne-269
270,Zarządzanie projektami edukacyjnymi,Nasz skuteczny webinar 'zarządzanie projektami edukacyjnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,99,,7,469,07.04.2021 07:00,07.04.2021 09:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-edukacyjnymi-270,https://meet.google.com/Zarządzanie-projektami-edukacyjnymi-270
271,Praktyczne wskazówki dla przedsiębiorców,Nasz praktyczny webinar 'praktyczne wskazówki dla przedsiębiorców'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,,1,,08.04.2021 14:00,08.04.2021 14:45,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiębiorców-271,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiębiorców-271
272,Praktyczne wskazówki dla przedsiębiorców,Nasz zaawansowany webinar 'praktyczne wskazówki dla przedsiębiorców'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,83.28,1,,09.04.2021 07:00,09.04.2021 07:45,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiębiorców-272,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiębiorców-272
273,Praktyczne wskazówki dla przedsiębiorców,Nasz praktyczny webinar 'praktyczne wskazówki dla przedsiębiorców'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,207,,1,,09.04.2021 10:45,09.04.2021 12:30,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiębiorców-273,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiębiorców-273
274,Zarządzanie projektami sportowymi,Nasz kompleksowy webinar 'zarządzanie projektami sportowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,158.87,1,,09.04.2021 11:00,09.04.2021 13:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-sportowymi-274,https://meet.google.com/Zarządzanie-projektami-sportowymi-274
275,Zarządzanie projektami przemysłowymi,Nasz dynamiczny webinar 'zarządzanie projektami przemysłowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,207.41,2,632,09.04.2021 20:15,09.04.2021 21:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-przemysłowymi-275,https://meet.google.com/Zarządzanie-projektami-przemysłowymi-275
276,Nowoczesne technologie,Nasz kompleksowy webinar 'nowoczesne technologie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,281.69,1,,10.04.2021 07:00,10.04.2021 09:30,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-276,https://meet.google.com/Nowoczesne-technologie-276
277,Zarządzanie projektami wojskowymi,Nasz dynamiczny webinar 'zarządzanie projektami wojskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,213.26,8,277,10.04.2021 07:00,10.04.2021 08:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-wojskowymi-277,https://meet.google.com/Zarządzanie-projektami-wojskowymi-277
278,Zarządzanie projektami przemysłowymi,Nasz skuteczny webinar 'zarządzanie projektami przemysłowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,157,260.91,1,,11.04.2021 09:45,11.04.2021 12:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-przemysłowymi-278,https://meet.google.com/Zarządzanie-projektami-przemysłowymi-278
279,E-commerce,Nasz kompleksowy webinar 'e-commerce'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,265.7,7,352,11.04.2021 15:15,11.04.2021 16:30,https://www.webinaries-videos.com/watch?v=E-commerce-279,https://meet.google.com/E-commerce-279
280,Zarządzanie łańcuchem dostaw,Nasz strategiczny webinar 'zarządzanie łańcuchem dostaw'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,165.24,1,,12.04.2021 07:00,12.04.2021 09:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-łańcuchem-dostaw-280,https://meet.google.com/Zarządzanie-łańcuchem-dostaw-280
281,Zarządzanie projektami energetycznymi,Nasz praktyczny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,294.44,10,165,13.04.2021 07:45,13.04.2021 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-281,https://meet.google.com/Zarządzanie-projektami-energetycznymi-281
282,Zarządzanie projektami artystycznymi,Nasz strategiczny webinar 'zarządzanie projektami artystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,171.44,1,,13.04.2021 15:15,13.04.2021 18:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-artystycznymi-282,https://meet.google.com/Zarządzanie-projektami-artystycznymi-282
283,Zarządzanie projektami wojskowymi,Nasz kompleksowy webinar 'zarządzanie projektami wojskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,237.03,1,,13.04.2021 18:30,13.04.2021 20:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-wojskowymi-283,https://meet.google.com/Zarządzanie-projektami-wojskowymi-283
284,Zarządzanie Czasem,Nasz kompleksowy webinar 'zarządzanie czasem'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,69.46,4,663,14.04.2021 07:00,14.04.2021 08:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-Czasem-284,https://meet.google.com/Zarządzanie-Czasem-284
285,Zarządzanie projektami społecznymi,Nasz strategiczny webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,157,54.83,5,822,14.04.2021 11:45,14.04.2021 14:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-285,https://meet.google.com/Zarządzanie-projektami-społecznymi-285
286,Cyberbezpieczeństwo,Nasz strategiczny webinar 'cyberbezpieczeństwo'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,202.05,1,,14.04.2021 19:30,14.04.2021 20:30,https://www.webinaries-videos.com/watch?v=Cyberbezpieczeństwo-286,https://meet.google.com/Cyberbezpieczeństwo-286
287,Zarządzanie informacją,Nasz strategiczny webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,207,294.6,2,451,15.04.2021 12:15,15.04.2021 14:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-287,https://meet.google.com/Zarządzanie-informacją-287
288,Zarządzanie projektami transportowymi,Nasz strategiczny webinar 'zarządzanie projektami transportowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,149.4,1,,16.04.2021 07:00,16.04.2021 08:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-transportowymi-288,https://meet.google.com/Zarządzanie-projektami-transportowymi-288
289,Zarządzanie projektami społecznymi,Nasz dynamiczny webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,139.38,8,901,16.04.2021 16:15,16.04.2021 17:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-289,https://meet.google.com/Zarządzanie-projektami-społecznymi-289
290,Praktyczne wskazówki dla przedsiębiorców,Nasz dynamiczny webinar 'praktyczne wskazówki dla przedsiębiorców'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,,8,320,16.04.2021 21:00,16.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiębiorców-290,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiębiorców-290
291,Programowanie w Pythonie - praktyczne wskazówki,Nasz innowacyjny webinar 'programowanie w pythonie - praktyczne wskazówki'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,208.79,5,732,16.04.2021 21:00,16.04.2021 21:45,https://www.webinaries-videos.com/watch?v=Programowanie-w-Pythonie---praktyczne-wskazówki-291,https://meet.google.com/Programowanie-w-Pythonie---praktyczne-wskazówki-291
292,Innowacje w biznesie,Nasz praktyczny webinar 'innowacje w biznesie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,292.52,1,,16.04.2021 21:15,16.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-292,https://meet.google.com/Innowacje-w-biznesie-292
293,Przygotowanie do egzaminów certyfikacyjnych,Nasz zaawansowany webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,,9,685,17.04.2021 19:30,17.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-293,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-293
294,Zarządzanie wiedzą,Nasz dynamiczny webinar 'zarządzanie wiedzą'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,117.84,1,,18.04.2021 13:00,18.04.2021 15:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-wiedzą-294,https://meet.google.com/Zarządzanie-wiedzą-294
295,Zarządzanie projektami społecznymi,Nasz skuteczny webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,207,245.81,1,,18.04.2021 13:45,18.04.2021 14:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-295,https://meet.google.com/Zarządzanie-projektami-społecznymi-295
296,Skuteczna organizacja pracy,Nasz zaawansowany webinar 'skuteczna organizacja pracy'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,,1,,18.04.2021 14:00,18.04.2021 15:00,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-296,https://meet.google.com/Skuteczna-organizacja-pracy-296
297,Skuteczna organizacja pracy,Nasz skuteczny webinar 'skuteczna organizacja pracy'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,243.28,9,946,18.04.2021 14:45,18.04.2021 17:15,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-297,https://meet.google.com/Skuteczna-organizacja-pracy-297
298,Zarządzanie jakością,Nasz innowacyjny webinar 'zarządzanie jakością'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,241.5,2,591,18.04.2021 18:45,18.04.2021 20:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-jakością-298,https://meet.google.com/Zarządzanie-jakością-298
299,Zarządzanie projektami przemysłowymi,Nasz innowacyjny webinar 'zarządzanie projektami przemysłowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,175.96,1,,18.04.2021 21:00,18.04.2021 21:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-przemysłowymi-299,https://meet.google.com/Zarządzanie-projektami-przemysłowymi-299
300,Zarządzanie projektami kulturalnymi,Nasz zaawansowany webinar 'zarządzanie projektami kulturalnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,217.41,1,,19.04.2021 13:00,19.04.2021 14:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-kulturalnymi-300,https://meet.google.com/Zarządzanie-projektami-kulturalnymi-300
301,Zarządzanie projektami informatycznymi,Nasz kompleksowy webinar 'zarządzanie projektami informatycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,277.91,1,,19.04.2021 21:00,19.04.2021 21:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-informatycznymi-301,https://meet.google.com/Zarządzanie-projektami-informatycznymi-301
302,Zarządzanie informacją,Nasz strategiczny webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,291.11,1,,19.04.2021 21:00,19.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-302,https://meet.google.com/Zarządzanie-informacją-302
303,Zarządzanie projektami rolniczymi,Nasz innowacyjny webinar 'zarządzanie projektami rolniczymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,282.71,5,822,20.04.2021 10:15,20.04.2021 12:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-rolniczymi-303,https://meet.google.com/Zarządzanie-projektami-rolniczymi-303
304,Zarządzanie projektami społecznymi,Nasz dynamiczny webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,177.96,5,732,20.04.2021 13:15,20.04.2021 14:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-304,https://meet.google.com/Zarządzanie-projektami-społecznymi-304
305,Umiejętności interpersonalne,Nasz praktyczny webinar 'umiejętności interpersonalne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,77.44,1,,21.04.2021 07:00,21.04.2021 07:45,https://www.webinaries-videos.com/watch?v=Umiejętności-interpersonalne-305,https://meet.google.com/Umiejętności-interpersonalne-305
306,Zarządzanie zasobami ludzkimi,Nasz zaawansowany webinar 'zarządzanie zasobami ludzkimi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,,2,591,22.04.2021 07:00,22.04.2021 09:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-zasobami-ludzkimi-306,https://meet.google.com/Zarządzanie-zasobami-ludzkimi-306
307,Praktyczne wskazówki dla przedsiębiorców,Nasz zaawansowany webinar 'praktyczne wskazówki dla przedsiębiorców'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,101.25,10,165,22.04.2021 14:00,22.04.2021 15:00,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiębiorców-307,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiębiorców-307
308,Zarządzanie projektami medialnymi,Nasz zaawansowany webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,136.55,1,,22.04.2021 16:15,22.04.2021 17:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-308,https://meet.google.com/Zarządzanie-projektami-medialnymi-308
309,Zastosowania Machine Learningu,Nasz innowacyjny webinar 'zastosowania machine learningu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,123.01,1,,23.04.2021 09:30,23.04.2021 10:45,https://www.webinaries-videos.com/watch?v=Zastosowania-Machine-Learningu-309,https://meet.google.com/Zastosowania-Machine-Learningu-309
310,Analiza rynku,Nasz dynamiczny webinar 'analiza rynku'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,239.52,2,451,23.04.2021 19:15,23.04.2021 20:00,https://www.webinaries-videos.com/watch?v=Analiza-rynku-310,https://meet.google.com/Analiza-rynku-310
311,Zarządzanie informacją,Nasz zaawansowany webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,137.83,5,822,24.04.2021 07:00,24.04.2021 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-311,https://meet.google.com/Zarządzanie-informacją-311
312,Zarządzanie projektami turystycznymi,Nasz kompleksowy webinar 'zarządzanie projektami turystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,99,187.96,1,,24.04.2021 07:00,24.04.2021 09:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-turystycznymi-312,https://meet.google.com/Zarządzanie-projektami-turystycznymi-312
313,Strategie rozwoju biznesu,Nasz zaawansowany webinar 'strategie rozwoju biznesu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,184.31,1,,24.04.2021 21:00,24.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Strategie-rozwoju-biznesu-313,https://meet.google.com/Strategie-rozwoju-biznesu-313
314,Zarządzanie projektami sportowymi,Nasz innowacyjny webinar 'zarządzanie projektami sportowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,198.44,1,,26.04.2021 07:00,26.04.2021 07:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-sportowymi-314,https://meet.google.com/Zarządzanie-projektami-sportowymi-314
315,Zarządzanie projektami medialnymi,Nasz zaawansowany webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,131.19,1,,26.04.2021 09:15,26.04.2021 10:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-315,https://meet.google.com/Zarządzanie-projektami-medialnymi-315
316,Zarządzanie projektami energetycznymi,Nasz innowacyjny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,143.72,1,,26.04.2021 13:30,26.04.2021 16:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-316,https://meet.google.com/Zarządzanie-projektami-energetycznymi-316
317,Zarządzanie projektami edukacyjnymi,Nasz innowacyjny webinar 'zarządzanie projektami edukacyjnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,74.78,1,,27.04.2021 07:00,27.04.2021 08:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-edukacyjnymi-317,https://meet.google.com/Zarządzanie-projektami-edukacyjnymi-317
318,Zarządzanie projektami medialnymi,Nasz praktyczny webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,54.76,5,732,28.04.2021 14:00,28.04.2021 15:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-318,https://meet.google.com/Zarządzanie-projektami-medialnymi-318
319,Zarządzanie projektami rolniczymi,Nasz innowacyjny webinar 'zarządzanie projektami rolniczymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,293.81,1,,28.04.2021 17:45,28.04.2021 18:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-rolniczymi-319,https://meet.google.com/Zarządzanie-projektami-rolniczymi-319
320,Skuteczna organizacja pracy,Nasz dynamiczny webinar 'skuteczna organizacja pracy'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,164.04,1,,29.04.2021 10:15,29.04.2021 12:15,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-320,https://meet.google.com/Skuteczna-organizacja-pracy-320
321,Zarządzanie projektami budowlanymi,Nasz strategiczny webinar 'zarządzanie projektami budowlanymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,151.92,1,,29.04.2021 11:30,29.04.2021 12:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-budowlanymi-321,https://meet.google.com/Zarządzanie-projektami-budowlanymi-321
322,Techniki sprzedaży produktów w IT,Nasz kompleksowy webinar 'techniki sprzedaży produktów w it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,982,70.72,2,591,30.04.2021 07:00,30.04.2021 08:30,https://www.webinaries-videos.com/watch?v=Techniki-sprzedaży-produktów-w-IT-322,https://meet.google.com/Techniki-sprzedaży-produktów-w-IT-322
323,Zarządzanie Czasem,Nasz innowacyjny webinar 'zarządzanie czasem'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,,2,451,30.04.2021 21:00,30.04.2021 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-Czasem-323,https://meet.google.com/Zarządzanie-Czasem-323
324,Zarządzanie projektami zdrowotnymi,Nasz skuteczny webinar 'zarządzanie projektami zdrowotnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,,1,,01.05.2021 07:15,01.05.2021 09:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-zdrowotnymi-324,https://meet.google.com/Zarządzanie-projektami-zdrowotnymi-324
325,Zarządzanie projektami eventowymi,Nasz dynamiczny webinar 'zarządzanie projektami eventowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,207,54.0,1,,01.05.2021 07:30,01.05.2021 09:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-eventowymi-325,https://meet.google.com/Zarządzanie-projektami-eventowymi-325
326,Marketing,Nasz praktyczny webinar 'marketing'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,151.05,1,,01.05.2021 08:15,01.05.2021 09:30,https://www.webinaries-videos.com/watch?v=Marketing-326,https://meet.google.com/Marketing-326
327,Zastosowania AI,Nasz zaawansowany webinar 'zastosowania ai'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,293.8,1,,01.05.2021 10:15,01.05.2021 12:45,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-327,https://meet.google.com/Zastosowania-AI-327
328,Zarządzanie projektami społecznymi,Nasz innowacyjny webinar 'zarządzanie projektami społecznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,,2,591,02.05.2021 07:00,02.05.2021 08:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-społecznymi-328,https://meet.google.com/Zarządzanie-projektami-społecznymi-328
329,Kreatywne myślenie,Nasz dynamiczny webinar 'kreatywne myślenie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,982,269.49,5,822,02.05.2021 07:00,02.05.2021 08:30,https://www.webinaries-videos.com/watch?v=Kreatywne-myślenie-329,https://meet.google.com/Kreatywne-myślenie-329
330,Zarządzanie projektami rolniczymi,Nasz strategiczny webinar 'zarządzanie projektami rolniczymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,93.71,1,,02.05.2021 07:00,02.05.2021 08:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-rolniczymi-330,https://meet.google.com/Zarządzanie-projektami-rolniczymi-330
331,E-commerce,Nasz innowacyjny webinar 'e-commerce'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,143.21,5,822,02.05.2021 18:00,02.05.2021 18:45,https://www.webinaries-videos.com/watch?v=E-commerce-331,https://meet.google.com/E-commerce-331
332,Umiejętności interpersonalne,Nasz strategiczny webinar 'umiejętności interpersonalne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,207,57.63,2,514,02.05.2021 18:00,02.05.2021 19:15,https://www.webinaries-videos.com/watch?v=Umiejętności-interpersonalne-332,https://meet.google.com/Umiejętności-interpersonalne-332
333,Zarządzanie projektami energetycznymi,Nasz strategiczny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,237.66,1,,03.05.2021 07:00,03.05.2021 08:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-333,https://meet.google.com/Zarządzanie-projektami-energetycznymi-333
334,Nowoczesne technologie,Nasz zaawansowany webinar 'nowoczesne technologie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,157.25,1,,03.05.2021 21:00,03.05.2021 22:00,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-334,https://meet.google.com/Nowoczesne-technologie-334
335,Rozwój osobisty,Nasz kompleksowy webinar 'rozwój osobisty'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,203.13,1,,03.05.2021 21:45,04.05.2021 00:30,https://www.webinaries-videos.com/watch?v=Rozwój-osobisty-335,https://meet.google.com/Rozwój-osobisty-335
336,Zarządzanie projektami politycznymi,Nasz strategiczny webinar 'zarządzanie projektami politycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,183.13,7,352,04.05.2021 07:00,04.05.2021 09:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-politycznymi-336,https://meet.google.com/Zarządzanie-projektami-politycznymi-336
337,Zarządzanie projektami turystycznymi,Nasz innowacyjny webinar 'zarządzanie projektami turystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,142.12,2,451,04.05.2021 07:00,04.05.2021 09:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-turystycznymi-337,https://meet.google.com/Zarządzanie-projektami-turystycznymi-337
338,Zarządzanie projektami informatycznymi,Nasz innowacyjny webinar 'zarządzanie projektami informatycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,236.79,7,469,04.05.2021 10:15,04.05.2021 13:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-informatycznymi-338,https://meet.google.com/Zarządzanie-projektami-informatycznymi-338
339,Zarządzanie projektami zdrowotnymi,Nasz dynamiczny webinar 'zarządzanie projektami zdrowotnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,52.88,1,,05.05.2021 10:15,05.05.2021 12:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-zdrowotnymi-339,https://meet.google.com/Zarządzanie-projektami-zdrowotnymi-339
340,Zarządzanie informacją,Nasz zaawansowany webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,60.47,1,,05.05.2021 11:45,05.05.2021 13:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-340,https://meet.google.com/Zarządzanie-informacją-340
341,Zarządzanie projektami sportowymi,Nasz praktyczny webinar 'zarządzanie projektami sportowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,76.37,1,,05.05.2021 17:45,05.05.2021 18:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-sportowymi-341,https://meet.google.com/Zarządzanie-projektami-sportowymi-341
342,Nowe rozwiązania w dziedzinie IT,Nasz strategiczny webinar 'nowe rozwiązania w dziedzinie it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,982,,4,750,05.05.2021 21:00,05.05.2021 22:00,https://www.webinaries-videos.com/watch?v=Nowe-rozwiązania-w-dziedzinie-IT-342,https://meet.google.com/Nowe-rozwiązania-w-dziedzinie-IT-342
