DetailID,AdvacePrice,PaidDate,PaymentStatus
14290,110.5,2021-12-18 14:46:00,udane
14293,109.0,2022-03-20 10:50:00,udane
14361,56.5,2022-04-15 07:40:00,udane
14365,102.5,2022-07-19 18:55:00,udane
14385,51.0,2024-08-02 13:02:00,udane
14387,70.9,2024-08-02 13:10:00,udane
14412,58.0,2022-06-22 07:02:00,udane
14443,121.5,2024-09-06 13:49:00,udane
14475,99.5,2022-07-09 10:20:00,udane
14498,60.9,2024-01-15 07:02:00,udane
14502,111.0,2024-04-04 14:09:00,udane
14552,105.9,2023-05-09 08:50:00,udane
14558,124.5,2023-12-04 16:33:00,udane
14566,77.0,2024-04-30 10:40:00,udane
14571,70.9,2024-07-12 13:34:00,udane
14582,102.0,2020-12-21 09:48:00,udane
14585,130.0,2020-12-21 09:51:00,udane
14588,142.0,2021-03-15 08:23:00,udane
14599,77.5,2021-09-03 18:03:00,udane
14600,69.5,2021-12-09 08:19:00,udane
14621,149.9,2024-05-14 21:36:00,udane
14629,92.0,2021-01-02 16:40:00,udane
14633,141.0,2021-07-15 09:07:00,udane
14663,95.9,2023-05-08 21:20:00,udane
14700,151.5,2022-04-25 09:21:00,udane
14702,138.5,2022-08-03 08:33:00,udane
14713,92.0,2023-07-15 07:08:00,udane
14724,145.9,2024-02-23 10:07:00,udane
14745,63.9,2021-06-30 10:50:00,udane
14789,138.0,2024-05-28 10:35:00,udane
14791,62.0,2024-07-23 08:24:00,udane
14793,116.9,2024-10-12 11:53:00,udane
14802,116.9,2021-03-08 07:08:00,udane
14819,110.0,2022-05-02 21:18:00,udane
14925,154.5,2022-01-13 09:01:00,udane
14934,85.9,2022-09-22 08:51:00,udane
14937,88.9,2022-09-22 08:49:00,udane
14954,53.0,2024-01-27 21:52:00,udane
14956,41.9,2024-01-27 21:46:00,udane
14963,121.5,2024-08-16 13:54:00,udane
15025,81.5,2024-08-23 07:17:00,udane
15054,155.9,2022-05-07 08:48:00,udane
15055,95.5,2022-05-07 08:48:00,udane
15064,109.9,2022-12-10 08:48:00,udane
15080,90.5,2024-01-23 07:03:00,udane
15083,134.0,2024-01-23 07:09:00,udane
15087,96.5,2024-06-06 11:08:00,udane
15109,81.5,2021-11-01 21:16:00,udane
15112,110.0,2022-04-01 08:49:00,udane
15144,79.5,2024-11-26 08:54:00,udane
15157,63.9,2021-09-02 08:54:00,udane
15219,123.0,2021-08-14 15:22:00,udane
15269,137.5,2021-08-05 07:06:00,udane
15307,132.5,2023-08-19 20:10:00,udane
15345,157.0,2022-06-30 16:54:00,udane
15349,151.5,2023-02-20 07:05:00,udane
15365,62.0,2024-07-27 08:20:00,udane
15366,103.0,2024-07-27 08:20:00,udane
15460,109.0,2022-03-06 07:05:00,udane
15465,69.5,2022-06-10 20:49:00,udane
15511,73.5,2022-05-26 11:55:00,udane
15514,121.5,2022-08-03 13:09:00,udane
15537,66.9,2024-08-06 07:09:00,udane
15545,142.0,2021-03-03 07:07:00,udane
15562,110.0,2022-03-20 19:09:00,udane
15594,149.9,2024-06-26 09:05:00,udane
15603,79.5,2024-10-30 07:02:00,udane
15614,115.9,2021-01-23 07:01:00,udane
15617,127.9,2021-01-23 07:07:00,udane
15627,59.0,2021-09-13 19:36:00,udane
15637,121.5,2022-07-28 13:06:00,udane
15643,63.0,2023-03-06 08:09:00,udane
15663,66.9,2024-08-28 07:05:00,udane
15674,128.5,2020-11-24 19:25:00,udane
15687,77.5,2021-09-16 07:05:00,udane
15713,56.5,2024-04-15 21:02:00,udane
15735,47.5,2021-04-19 16:32:00,udane
15737,137.5,2021-06-26 21:05:00,udane
15741,72.0,2021-12-06 07:02:00,udane
15756,115.0,2023-01-24 11:51:00,udane
15757,82.0,2023-01-24 11:52:00,udane
15773,54.5,2024-04-11 07:08:00,udane
15788,102.0,2020-12-16 12:03:00,udane
15792,142.0,2021-02-19 10:20:00,udane
15806,81.5,2021-10-23 08:10:00,udane
15839,53.5,2024-02-16 09:39:00,udane
15845,149.9,2024-05-06 16:50:00,udane
15849,41.5,2024-08-04 07:07:00,udane
15862,48.9,2021-10-01 14:16:00,udane
15873,155.9,2022-05-19 14:24:00,udane
15888,95.9,2023-06-02 16:33:00,udane
15891,151.5,2023-09-27 15:33:00,udane
15893,153.9,2023-09-27 15:37:00,udane
15896,74.9,2023-11-28 07:04:00,udane
15897,60.5,2024-02-09 08:22:00,udane
15899,147.9,2024-02-09 08:17:00,udane
15948,62.0,2024-08-01 08:21:00,udane
15951,116.9,2024-10-03 11:54:00,udane
15956,128.0,2025-01-06 07:02:00,udane
15958,136.0,2021-01-11 11:50:00,udane
15962,63.9,2021-08-27 08:51:00,udane
15964,57.9,2021-11-27 09:09:00,udane
15973,148.0,2022-07-22 07:03:00,udane
16002,62.0,2024-08-16 07:01:00,udane
16005,107.5,2025-01-01 09:06:00,udane
16063,139.5,2024-05-26 07:40:00,udane
16094,129.5,2023-01-01 07:10:00,udane
16100,105.9,2023-05-24 07:04:00,udane
16107,77.5,2023-10-14 07:07:00,udane
16125,63.9,2021-07-26 15:25:00,udane
16133,57.9,2021-10-01 12:07:00,udane
16138,89.5,2022-02-02 07:10:00,udane
16143,148.0,2022-08-06 09:40:00,udane
16150,151.5,2023-03-13 09:09:00,udane
16184,142.0,2021-02-04 21:08:00,udane
16199,96.9,2021-11-29 08:35:00,udane
16244,118.9,2021-01-28 07:08:00,udane
16295,103.0,2024-09-05 20:54:00,udane
16302,79.9,2024-11-24 16:35:00,udane
16305,107.5,2024-11-24 16:36:00,udane
16306,128.0,2024-11-24 16:40:00,udane
16335,99.5,2022-06-05 12:17:00,udane
16360,75.9,2024-03-03 07:10:00,udane
16378,105.9,2020-12-23 07:09:00,udane
16388,156.9,2021-08-24 09:46:00,udane
16389,131.5,2021-08-24 09:47:00,udane
16395,64.9,2022-04-07 10:08:00,udane
16399,85.9,2022-08-03 21:02:00,udane
16400,88.9,2022-10-30 12:49:00,udane
16420,53.0,2024-01-15 19:34:00,udane
16422,41.9,2024-01-15 19:33:00,udane
16454,92.9,2022-07-14 20:18:00,udane
16486,125.5,2024-11-12 19:22:00,udane
16514,69.5,2022-08-15 13:18:00,udane
16555,67.9,2021-04-10 08:50:00,udane
16570,43.0,2022-02-11 07:10:00,udane
16581,155.5,2022-08-02 18:19:00,udane
16587,147.9,2022-11-19 12:53:00,udane
16590,44.5,2023-01-31 08:03:00,udane
16592,88.9,2023-01-31 08:06:00,udane
16597,124.0,2023-05-07 16:34:00,udane
16603,147.9,2024-02-17 10:18:00,udane
16657,64.5,2024-04-14 11:34:00,udane
16670,70.0,2021-05-24 13:01:00,udane
16675,131.5,2021-10-29 08:08:00,udane
16682,118.9,2022-07-14 13:47:00,udane
16697,41.9,2024-01-04 07:07:00,udane
16714,101.9,2021-02-19 08:35:00,udane
16727,77.5,2021-10-13 08:50:00,udane
16748,52.9,2023-01-10 21:03:00,udane
16780,154.5,2021-12-05 07:10:00,udane
16840,130.5,2022-04-12 08:09:00,udane
16847,155.5,2022-08-12 12:25:00,udane
16849,148.5,2022-08-12 12:23:00,udane
16861,146.9,2023-05-03 07:04:00,udane
16872,60.5,2024-01-09 18:20:00,udane
16874,96.5,2024-05-17 11:06:00,udane
16949,68.9,2024-11-22 13:01:00,udane
16954,47.5,2021-04-03 11:36:00,udane
16964,109.0,2022-02-23 07:54:00,udane
16969,110.0,2022-04-24 10:47:00,udane
16977,141.9,2022-12-26 10:03:00,udane
16995,54.5,2024-02-25 21:03:00,udane
17013,68.9,2024-11-17 21:07:00,udane
17020,86.0,2021-07-02 09:51:00,udane
17066,116.9,2021-03-04 08:52:00,udane
17072,61.5,2021-07-07 12:06:00,udane
17098,95.9,2023-04-02 15:49:00,udane
17111,81.5,2024-09-25 09:02:00,udane
17134,48.9,2021-08-31 19:24:00,udane
17150,122.9,2022-07-30 09:19:00,udane
17151,124.0,2022-07-30 09:17:00,udane
17161,151.5,2023-09-03 07:07:00,udane
17164,60.5,2024-02-24 08:23:00,udane
17181,149.0,2024-12-15 15:04:00,udane
17192,70.0,2021-04-17 07:02:00,udane
17205,64.9,2022-03-21 07:53:00,udane
17224,41.9,2024-02-11 10:49:00,udane
17241,105.9,2020-12-01 20:37:00,udane
17278,100.0,2024-04-07 08:20:00,udane
17303,118.9,2021-11-24 08:33:00,udane
17309,155.9,2022-05-05 10:55:00,udane
17313,122.9,2022-07-16 21:08:00,udane
17314,155.5,2022-07-16 21:04:00,udane
17324,95.9,2023-05-27 07:10:00,udane
17356,134.9,2021-03-17 11:05:00,udane
17357,65.9,2021-03-17 11:02:00,udane
17372,122.9,2022-08-03 09:22:00,udane
17375,124.0,2022-08-03 09:23:00,udane
17378,148.5,2022-08-03 09:25:00,udane
17379,66.5,2022-09-27 08:03:00,udane
17384,109.9,2022-09-27 08:05:00,udane
17404,145.9,2024-01-19 13:16:00,udane
17413,96.5,2024-03-19 07:08:00,udane
17423,132.5,2024-09-13 07:10:00,udane
17433,68.0,2021-05-21 08:04:00,udane
17436,70.0,2021-05-21 08:03:00,udane
17507,89.9,2021-02-27 21:37:00,udane
17508,47.5,2021-05-22 09:17:00,udane
17582,118.9,2022-08-19 18:20:00,udane
17608,121.5,2024-07-11 07:48:00,udane
17619,141.0,2021-06-24 09:03:00,udane
17621,61.5,2021-06-24 09:04:00,udane
17665,81.5,2024-08-29 20:51:00,udane
17676,65.9,2021-04-06 17:46:00,udane
17679,111.9,2021-06-29 15:35:00,udane
17687,155.9,2022-05-31 08:52:00,udane
17690,64.9,2022-05-31 08:55:00,udane
17693,81.9,2022-08-08 07:03:00,udane
17695,66.5,2022-09-29 08:09:00,udane
17710,151.5,2023-10-02 08:35:00,udane
17713,74.9,2023-12-03 10:51:00,udane
17715,147.9,2024-03-08 10:24:00,udane
17721,96.5,2024-04-26 07:01:00,udane
17729,87.9,2024-09-06 16:16:00,udane
17744,63.9,2021-07-08 07:09:00,udane
17770,120.0,2022-12-24 15:01:00,udane
17773,140.0,2023-02-12 08:23:00,udane
17774,156.5,2023-05-15 11:48:00,udane
17806,118.9,2021-09-20 10:40:00,udane
17828,138.5,2023-02-25 08:16:00,udane
17845,145.9,2024-01-15 15:32:00,udane
17848,159.9,2024-03-31 14:47:00,udane
17894,49.5,2023-10-16 12:52:00,udane
17904,71.9,2024-05-31 08:22:00,udane
17958,74.9,2023-10-19 18:51:00,udane
17963,60.5,2023-12-21 15:35:00,udane
17976,108.0,2020-12-06 10:21:00,udane
17986,59.0,2021-11-09 08:31:00,udane
17995,121.5,2022-07-16 13:10:00,udane
18009,63.0,2023-02-21 14:33:00,udane
18041,100.5,2024-09-19 08:08:00,udane
18066,50.5,2023-04-03 12:46:00,udane
18080,54.5,2024-03-15 08:50:00,udane
18147,134.9,2021-02-18 18:06:00,udane
18159,43.0,2022-02-09 14:39:00,udane
18164,148.5,2022-08-07 07:34:00,udane
18165,66.5,2022-10-09 08:08:00,udane
18179,124.0,2023-05-03 08:33:00,udane
18189,156.5,2024-02-17 08:52:00,udane
18196,87.9,2024-07-23 08:23:00,udane
18217,126.5,2021-12-22 09:31:00,udane
18249,139.5,2024-05-30 08:23:00,udane
18261,63.9,2021-09-02 08:50:00,udane
18294,138.0,2024-05-26 10:38:00,udane
18298,62.0,2024-07-29 08:19:00,udane
18300,79.9,2024-10-08 07:09:00,udane
18302,71.5,2024-12-26 07:10:00,udane
18311,134.9,2021-01-28 07:22:00,udane
18317,111.9,2021-07-26 19:18:00,udane
18321,118.9,2021-10-25 11:54:00,udane
18329,155.9,2022-05-30 08:54:00,udane
18330,110.0,2022-05-30 08:47:00,udane
18346,67.0,2023-08-25 08:49:00,udane
18347,151.5,2023-08-25 08:47:00,udane
18348,132.5,2023-08-25 08:48:00,udane
18354,156.5,2024-01-20 07:07:00,udane
18361,103.5,2024-10-26 14:46:00,udane
18362,149.0,2024-10-26 14:46:00,udane
18376,59.0,2021-11-11 08:39:00,udane
18386,121.5,2022-06-15 07:03:00,udane
18391,87.5,2022-12-13 10:25:00,udane
18400,83.5,2023-10-07 10:20:00,udane
18411,66.9,2024-09-09 10:34:00,udane
18421,102.0,2020-12-26 09:46:00,udane
18426,142.0,2021-04-07 08:23:00,udane
18439,150.0,2021-11-25 21:25:00,udane
18447,110.0,2022-02-04 09:08:00,udane
18473,56.5,2024-06-11 09:21:00,udane
18530,56.5,2024-04-21 09:07:00,udane
18532,123.0,2024-04-21 09:06:00,udane
18568,67.9,2023-05-07 10:01:00,udane
18576,101.9,2023-10-27 09:24:00,udane
18619,107.9,2022-10-16 10:10:00,udane
18628,67.9,2023-05-08 10:08:00,udane
18655,40.5,2021-05-14 08:22:00,udane
18675,121.5,2022-07-04 07:10:00,udane
18679,98.9,2022-08-27 07:01:00,udane
18706,66.9,2024-07-14 21:48:00,udane
18711,128.5,2020-12-21 09:22:00,udane
18779,92.0,2020-11-28 07:02:00,udane
18793,109.0,2022-03-30 08:08:00,udane
18809,82.0,2023-01-18 07:07:00,udane
18810,106.0,2023-01-18 07:08:00,udane
18825,101.5,2023-11-01 07:06:00,udane
18832,54.5,2024-03-19 07:47:00,udane
18891,101.9,2023-12-04 07:09:00,udane
18942,42.5,2023-08-25 10:32:00,udane
18980,56.5,2022-04-08 20:22:00,udane
18985,107.9,2022-08-31 17:17:00,udane
18992,129.5,2022-11-24 07:05:00,udane
19006,77.0,2024-04-01 19:48:00,udane
19036,57.9,2021-11-11 18:23:00,udane
19045,49.5,2022-05-27 12:49:00,udane
19047,148.0,2022-08-18 09:04:00,udane
19063,151.5,2023-03-26 09:02:00,udane
19110,69.5,2021-12-17 08:18:00,udane
19114,125.0,2021-12-17 08:20:00,udane
19119,110.0,2022-02-22 09:18:00,udane
19196,42.5,2023-09-10 07:02:00,udane
19209,100.5,2024-08-29 13:48:00,udane
19258,101.9,2021-01-28 07:10:00,udane
19270,81.5,2021-09-21 19:16:00,udane
19290,72.5,2022-09-29 07:10:00,udane
19311,41.5,2024-08-30 07:04:00,udane
19319,128.5,2020-12-31 18:31:00,udane
19335,97.0,2022-02-08 07:06:00,udane
19370,71.9,2024-06-13 08:19:00,udane
19414,105.9,2023-07-02 11:16:00,udane
19492,138.0,2024-05-24 10:37:00,udane
19505,137.5,2021-07-29 09:04:00,udane
19533,50.5,2023-03-23 07:38:00,udane
19555,81.5,2024-09-14 09:02:00,udane
19584,64.9,2022-07-06 08:18:00,udane
19595,44.5,2022-12-05 07:05:00,udane
19601,69.5,2023-07-05 08:08:00,udane
19605,151.5,2023-09-25 08:36:00,udane
19612,134.0,2024-03-27 11:04:00,udane
19619,78.0,2024-07-28 08:38:00,udane
19627,92.0,2021-01-26 16:32:00,udane
19641,72.0,2021-10-31 07:03:00,udane
19645,110.5,2022-01-16 15:49:00,udane
19674,49.5,2023-10-23 11:34:00,udane
19682,54.5,2024-02-23 07:01:00,udane
19694,92.0,2020-12-15 07:06:00,udane
19696,116.9,2021-02-13 08:49:00,udane
19698,89.9,2021-05-03 08:35:00,udane
19746,54.5,2024-04-10 08:48:00,udane
19778,102.5,2022-08-17 13:20:00,udane
19784,129.5,2023-02-13 12:02:00,udane
19823,141.9,2021-01-06 08:17:00,udane
19830,57.9,2021-06-04 08:18:00,udane
19842,89.5,2022-01-27 13:54:00,udane
19851,107.9,2022-10-10 14:07:00,udane
19911,112.0,2023-03-08 16:32:00,udane
19913,67.9,2023-05-23 16:38:00,udane
19927,124.5,2023-12-18 09:51:00,udane
19975,140.0,2023-01-26 07:10:00,udane
20029,109.0,2022-01-25 07:09:00,udane
20030,110.0,2022-05-07 08:22:00,udane
20054,81.5,2024-09-21 09:04:00,udane
20061,142.0,2021-03-05 10:47:00,udane
20078,149.5,2022-05-23 21:04:00,udane
20147,72.9,2023-09-09 15:35:00,udane
20172,67.9,2021-04-08 08:53:00,udane
20177,122.9,2021-07-04 09:51:00,udane
20184,118.9,2021-11-08 08:20:00,udane
20196,155.9,2022-03-18 10:50:00,udane
20206,146.9,2023-04-25 21:08:00,udane
20212,67.0,2023-09-03 07:10:00,udane
20232,96.5,2024-04-17 10:07:00,udane
20248,97.0,2022-01-16 12:36:00,udane
20305,99.5,2022-05-19 07:06:00,udane
20309,148.0,2022-08-05 18:51:00,udane
20310,157.0,2022-08-05 18:48:00,udane
20348,128.0,2024-12-19 17:20:00,udane
20350,92.0,2020-12-22 07:01:00,udane
20367,69.5,2022-06-20 21:07:00,udane
20387,75.5,2023-08-12 21:07:00,udane
20388,49.5,2023-11-07 11:08:00,udane
20403,63.9,2021-08-29 08:53:00,udane
20434,156.5,2023-05-16 11:49:00,udane
20437,46.5,2024-05-04 07:07:00,udane
20440,62.0,2024-06-17 15:09:00,udane
20441,116.9,2024-09-28 11:52:00,udane
20442,79.9,2024-12-23 08:31:00,udane
20443,71.5,2024-12-23 08:39:00,udane
20450,57.9,2021-05-02 07:03:00,udane
20487,77.0,2024-03-23 14:47:00,udane
20489,64.5,2024-03-23 14:55:00,udane
20572,109.0,2021-11-03 08:40:00,udane
20598,67.9,2023-05-02 07:08:00,udane
20618,61.5,2021-06-13 11:40:00,udane
20629,67.0,2022-04-30 17:39:00,udane
20643,141.9,2022-12-12 11:54:00,udane
20652,49.5,2023-09-15 10:54:00,udane
20657,101.5,2023-12-05 07:10:00,udane
20660,54.5,2024-02-24 07:02:00,udane
20662,81.5,2024-09-27 09:03:00,udane
20675,141.0,2021-07-03 14:19:00,udane
20713,49.5,2023-11-06 19:46:00,udane
20738,142.0,2021-02-15 07:05:00,udane
20749,69.5,2021-12-17 08:50:00,udane
20785,149.9,2024-06-03 08:19:00,udane
20787,123.0,2024-06-03 08:21:00,udane
20799,105.9,2020-12-30 10:49:00,udane
20806,70.0,2021-06-07 20:06:00,udane
20825,118.9,2022-08-03 14:05:00,udane
20870,128.5,2020-12-14 09:24:00,udane
20887,110.0,2022-02-22 07:03:00,udane
20920,56.5,2024-05-21 16:04:00,udane
20936,89.9,2021-03-08 11:40:00,udane
21003,49.5,2022-07-03 19:46:00,udane
21027,62.0,2024-07-16 07:10:00,udane
21036,145.9,2024-10-01 07:05:00,udane
21039,118.9,2021-03-22 21:47:00,udane
21044,141.0,2021-04-27 07:10:00,udane
21051,110.0,2022-04-11 21:35:00,udane
21079,81.5,2024-08-12 17:40:00,udane
21099,69.5,2021-11-28 14:22:00,udane
21141,67.9,2021-04-06 08:48:00,udane
21147,122.9,2021-06-14 10:47:00,udane
21151,111.9,2021-08-09 18:51:00,udane
21152,50.0,2021-08-09 18:53:00,udane
21167,155.9,2022-03-18 21:10:00,udane
21172,64.9,2022-05-24 07:04:00,udane
21178,147.9,2022-11-13 07:03:00,udane
21179,44.5,2023-02-06 08:08:00,udane
21182,88.9,2023-02-06 08:05:00,udane
21194,151.5,2023-08-27 07:09:00,udane
21204,156.5,2024-02-18 08:35:00,udane
21219,115.9,2021-02-11 09:46:00,udane
21222,127.9,2021-02-11 09:51:00,udane
21225,40.5,2021-04-14 09:24:00,udane
21237,145.5,2022-05-15 08:49:00,udane
21242,121.5,2022-08-09 13:07:00,udane
21268,108.0,2021-01-14 14:55:00,udane
21275,40.5,2021-04-21 21:52:00,udane
21314,72.9,2023-08-20 15:25:00,udane
21348,153.5,2022-02-08 08:24:00,udane
21355,148.0,2022-08-02 08:54:00,udane
21381,103.0,2024-07-12 14:36:00,udane
21386,79.9,2024-11-06 11:34:00,udane
21397,48.9,2021-08-04 15:20:00,udane
21400,118.9,2021-10-07 19:38:00,udane
21405,120.9,2022-01-18 07:51:00,udane
21432,95.9,2023-06-23 09:53:00,udane
21444,59.9,2023-11-05 07:35:00,udane
21445,90.5,2024-02-04 09:10:00,udane
21447,147.9,2024-02-04 09:05:00,udane
21454,96.5,2024-04-13 16:46:00,udane
21463,130.0,2021-01-19 07:10:00,udane
21475,81.5,2021-09-22 16:38:00,udane
21509,56.5,2024-04-05 09:54:00,udane
21518,128.5,2020-12-27 09:18:00,udane
21528,77.5,2021-10-01 13:38:00,udane
21530,81.5,2021-10-01 13:38:00,udane
21542,149.5,2022-06-19 19:36:00,udane
21579,79.5,2024-12-05 08:52:00,udane
21594,118.9,2021-10-22 07:06:00,udane
21615,67.0,2023-07-28 15:16:00,udane
21623,90.5,2024-01-03 19:51:00,udane
21628,96.5,2024-06-03 11:09:00,udane
21642,77.5,2021-10-14 07:05:00,udane
21677,53.5,2024-02-01 20:40:00,udane
21693,47.5,2021-05-20 09:20:00,udane
21703,72.0,2021-09-30 21:05:00,udane
21713,136.9,2022-02-24 07:08:00,udane
21755,92.0,2021-01-02 07:02:00,udane
21822,136.0,2020-12-06 10:51:00,udane
21845,49.5,2022-07-16 11:31:00,udane
21847,157.0,2022-07-16 11:32:00,udane
21853,151.5,2023-03-09 07:02:00,udane
21903,112.0,2023-02-15 17:48:00,udane
21911,77.5,2023-10-27 10:03:00,udane
21928,70.9,2024-08-06 14:16:00,udane
21942,74.9,2021-03-19 16:22:00,udane
21978,101.9,2023-12-21 08:04:00,udane
21983,64.5,2024-04-22 07:02:00,udane
21996,91.9,2021-01-07 10:07:00,udane
21998,91.0,2021-03-09 08:10:00,udane
22002,60.5,2021-05-27 11:51:00,udane
22020,108.0,2022-03-16 07:03:00,udane
22039,57.0,2023-01-15 10:22:00,udane
22059,46.5,2024-08-02 07:08:00,udane
22063,125.5,2024-11-05 07:02:00,udane
22104,60.9,2023-12-17 17:52:00,udane
22110,139.5,2024-04-16 07:04:00,udane
22114,103.9,2024-10-30 10:22:00,udane
22121,128.5,2020-11-30 10:53:00,udane
22132,97.0,2022-03-21 08:46:00,udane
22162,51.0,2024-07-27 08:49:00,udane
22175,57.9,2021-05-18 08:22:00,udane
22186,112.0,2021-10-23 07:03:00,udane
22202,102.5,2022-08-21 09:39:00,udane
22209,86.0,2023-02-27 10:48:00,udane
22210,112.0,2023-02-27 10:47:00,udane
22215,42.5,2023-09-23 08:35:00,udane
22234,51.0,2024-07-28 07:09:00,udane
22265,126.0,2022-09-01 11:35:00,udane
22275,67.9,2023-05-10 10:05:00,udane
22284,77.5,2023-11-11 10:03:00,udane
22345,124.9,2024-02-21 13:54:00,udane
22355,103.9,2024-11-05 10:18:00,udane
22374,112.0,2021-11-20 08:01:00,udane
22383,112.0,2023-03-19 19:10:00,udane
22385,67.9,2023-03-19 19:04:00,udane
22463,62.0,2024-07-09 08:18:00,udane
22466,116.9,2024-10-10 08:24:00,udane
22479,74.9,2021-03-31 19:31:00,udane
22513,86.0,2023-01-29 09:24:00,udane
22572,111.0,2024-03-13 11:07:00,udane
22577,100.5,2024-10-08 08:46:00,udane
22596,137.5,2021-08-15 09:01:00,udane
22657,120.9,2022-02-03 08:05:00,udane
22662,64.9,2022-07-08 07:03:00,udane
22676,88.9,2023-02-10 21:08:00,udane
22688,153.9,2023-10-21 14:35:00,udane
22695,96.5,2024-05-29 18:23:00,udane
22703,103.5,2024-10-24 17:53:00,udane
22736,95.9,2023-05-14 08:54:00,udane
22757,81.5,2024-09-19 07:02:00,udane
22788,115.0,2023-01-03 21:01:00,udane
22790,82.0,2023-01-03 21:09:00,udane
22791,106.0,2023-01-03 21:06:00,udane
22793,50.5,2023-03-18 07:05:00,udane
22803,49.5,2023-09-29 13:08:00,udane
22828,118.9,2021-08-29 17:47:00,udane
22834,138.5,2022-06-27 13:19:00,udane
22837,129.0,2022-08-22 07:05:00,udane
22859,145.9,2024-01-28 13:46:00,udane
22860,46.0,2024-01-28 13:55:00,udane
22862,159.9,2024-03-21 14:02:00,udane
22925,75.9,2024-02-23 10:49:00,udane
22936,92.0,2020-12-19 07:08:00,udane
22966,110.0,2022-05-16 10:54:00,udane
22978,50.5,2023-04-08 12:52:00,udane
23015,127.9,2021-02-22 10:32:00,udane
23041,121.5,2022-07-02 07:01:00,udane
23058,72.9,2023-10-02 16:55:00,udane
23059,83.5,2023-10-02 16:49:00,udane
23080,142.0,2021-02-24 15:06:00,udane
23088,81.5,2021-08-28 07:07:00,udane
23090,125.0,2021-12-29 09:55:00,udane
23144,118.9,2021-03-23 12:18:00,udane
23156,99.5,2022-05-24 12:09:00,udane
23182,71.9,2024-05-18 08:22:00,udane
23201,126.5,2021-12-15 11:46:00,udane
23238,139.5,2024-06-20 14:33:00,udane
23254,40.5,2021-04-08 14:47:00,udane
23274,121.5,2022-07-21 17:16:00,udane
23279,87.5,2022-10-05 16:05:00,udane
23312,74.9,2021-05-27 07:06:00,udane
23330,126.0,2022-07-08 11:06:00,udane
23389,153.9,2023-11-25 14:07:00,udane
23390,74.9,2023-11-25 14:01:00,udane
23391,57.9,2023-11-25 14:07:00,udane
23393,156.5,2024-01-11 18:05:00,udane
23395,134.0,2024-01-11 18:10:00,udane
23415,48.9,2021-09-16 21:03:00,udane
23430,95.5,2022-04-30 07:08:00,udane
23433,80.5,2022-06-18 10:02:00,udane
23438,147.9,2022-11-07 07:09:00,udane
23446,146.9,2023-03-21 07:08:00,udane
23448,69.5,2023-05-18 10:19:00,udane
23468,78.0,2024-06-09 08:38:00,udane
23473,103.5,2024-12-22 07:03:00,udane
23476,105.9,2021-01-09 07:02:00,udane
23515,41.9,2024-01-10 07:10:00,udane
23517,100.0,2024-03-27 07:17:00,udane
23543,97.0,2021-12-29 18:09:00,udane
23556,129.5,2023-01-15 18:18:00,udane
23604,126.0,2022-07-19 08:01:00,udane
23621,77.5,2023-09-08 10:53:00,udane
23625,101.9,2023-12-24 08:02:00,udane
23629,64.5,2024-03-24 11:10:00,udane
23640,105.9,2020-12-11 07:01:00,udane
23662,58.0,2022-08-04 08:10:00,udane
23683,100.0,2024-03-08 21:07:00,udane
23703,128.5,2020-12-27 09:17:00,udane
23752,41.5,2024-09-07 09:03:00,udane
23791,86.0,2023-03-05 10:51:00,udane
23806,77.0,2024-04-28 10:33:00,udane
23840,121.5,2022-06-19 19:47:00,udane
23897,55.5,2022-10-06 12:33:00,udane
23959,121.5,2022-08-11 13:01:00,udane
23963,98.9,2022-10-18 07:01:00,udane
23970,72.9,2023-10-13 08:38:00,udane
23971,83.5,2023-10-13 08:33:00,udane
23992,92.0,2020-12-17 13:34:00,udane
24010,136.9,2022-04-06 09:54:00,udane
24014,69.5,2022-08-17 13:20:00,udane
24027,82.0,2023-01-09 07:08:00,udane
24060,105.9,2020-12-18 07:01:00,udane
24068,70.0,2021-04-29 07:04:00,udane
24102,53.0,2024-01-05 14:53:00,udane
24146,107.9,2022-10-16 10:01:00,udane
24166,77.0,2024-04-13 10:36:00,udane
24180,128.5,2020-12-17 12:07:00,udane
24187,142.0,2021-02-24 12:10:00,udane
24197,77.5,2021-10-01 08:47:00,udane
24209,112.5,2022-09-30 07:01:00,udane
24235,101.5,2024-03-27 13:51:00,udane
24239,123.0,2024-06-02 14:39:00,udane
24268,58.0,2022-06-26 07:04:00,udane
24304,40.5,2021-04-28 16:16:00,udane
24320,145.5,2022-04-22 08:47:00,udane
24323,121.5,2022-07-21 13:04:00,udane
24325,98.9,2022-10-20 08:16:00,udane
24350,50.0,2024-09-10 07:36:00,udane
24366,153.5,2022-01-23 19:07:00,udane
24397,62.0,2024-05-29 12:32:00,udane
24400,116.9,2024-08-18 21:09:00,udane
24415,97.0,2022-01-29 19:34:00,udane
24433,105.9,2023-07-09 11:17:00,udane
24441,101.9,2023-10-29 07:48:00,udane
24451,70.9,2024-06-23 21:05:00,udane
24484,49.5,2022-06-22 07:08:00,udane
24509,79.9,2024-12-05 08:39:00,udane
24514,118.9,2021-03-16 10:48:00,udane
24534,43.5,2022-05-03 13:23:00,udane
24537,121.5,2022-07-07 21:10:00,udane
24551,72.9,2023-08-12 09:54:00,udane
24554,83.5,2023-10-13 10:20:00,udane
24567,92.0,2021-01-02 16:39:00,udane
24571,61.5,2021-08-01 12:48:00,udane
24597,82.0,2023-03-06 08:17:00,udane
