orderId,activityId,activityType,price,paymentDate,status
13805,4826,313,1,184.31,2021-02-17 12:55:00,udane
13806,4827,483,1,267.57,2021-06-05 21:07:00,udane
13807,4827,8,2,680,2021-06-05 21:09:00,udane
13808,4827,506,1,292.85,2021-06-05 21:01:00,udane
13809,4827,523,1,,2021-06-05 21:02:00,udane
13810,4827,608,1,224.51,2021-06-05 21:02:00,udane
13811,4828,729,1,262.41,2021-08-21 20:19:00,udane
13812,4828,822,1,256.24,2021-08-21 20:19:00,udane
13813,4828,852,1,67.46,2021-08-21 20:24:00,udane
13814,4829,998,1,254.97,2021-11-08 18:25:00,udane
13815,4829,1089,1,,2021-11-08 18:18:00,udane
13816,4830,1262,1,228.01,2022-02-01 07:06:00,udane
13817,4830,1307,1,60.44,2022-02-01 07:10:00,udane
13818,4830,1330,1,242.2,2022-02-01 07:03:00,udane
13819,4830,1372,1,,2022-02-01 07:02:00,udane
13820,4831,1652,1,,2022-06-24 07:49:00,udane
13821,4831,1757,1,211.04,2022-06-24 07:55:00,udane
13822,4831,265,2,1189,2022-06-24 07:50:00,udane
13823,4832,1880,1,269.03,2022-09-27 20:32:00,udane
13824,4832,1941,1,132.46,2022-09-27 20:37:00,udane
13825,4832,1959,1,77.44,2022-09-27 20:36:00,udane
13826,4832,1973,1,146.17,2022-09-27 20:31:00,udane
13827,4832,1980,1,,2022-09-27 20:37:00,udane
13828,4832,1982,1,,2022-09-27 20:39:00,udane
13829,4832,1997,1,121.55,2022-09-27 20:36:00,udane
13830,4833,2096,1,94.4,2022-12-08 07:09:00,udane
13831,4834,2301,1,131.52,2023-02-15 21:09:00,udane
13832,4834,2340,1,166.21,2023-02-15 21:05:00,udane
13833,4834,2385,1,166.0,2023-02-15 21:02:00,udane
13834,4834,2394,1,137.9,2023-02-15 21:02:00,udane
13835,4834,2414,1,242.3,2023-02-15 21:04:00,udane
13836,4834,2428,1,186.45,2023-02-15 21:06:00,udane
13837,4835,2503,1,175.12,2023-04-23 07:03:00,udane
13838,4836,2854,1,110.7,2023-09-11 19:25:00,udane
13839,4837,3013,1,175.61,2023-11-05 12:34:00,udane
13840,4837,3019,1,51.57,2023-11-05 12:33:00,udane
13841,4837,3104,1,227.49,2023-11-05 12:37:00,udane
13842,4837,3167,1,173.5,2023-11-05 12:35:00,udane
13843,4838,3219,1,51.21,2023-12-31 19:52:00,udane
13844,4838,3224,1,113.34,2023-12-31 19:51:00,udane
13845,4838,3295,1,,2023-12-31 19:54:00,udane
13846,4838,3324,1,160.53,2023-12-31 19:47:00,udane
13847,4839,3403,1,231.45,2024-03-11 11:18:00,udane
13848,4839,3405,1,256.24,2024-03-11 11:20:00,udane
13849,4839,3415,1,238.83,2024-03-11 11:23:00,udane
13850,4839,3468,1,175.76,2024-03-11 11:23:00,udane
13851,4839,3479,1,214.9,2024-03-11 11:23:00,udane
13852,4839,3483,1,63.44,2024-03-11 11:20:00,udane
13853,4839,3488,1,92.88,2024-03-11 11:20:00,udane
13854,4839,3561,1,103.35,2024-03-11 11:19:00,udane
13855,4840,3592,1,262.85,2024-05-30 21:10:00,udane
13856,4840,3622,1,,2024-05-30 21:02:00,udane
13857,4841,3771,1,,2024-07-18 12:20:00,udane
13858,4841,3832,1,174.01,2024-07-18 12:21:00,udane
13859,4841,3869,1,163.89,2024-07-18 12:23:00,udane
13860,4841,168,2,1215,2024-07-18 12:25:00,udane
13861,4842,4048,1,229.31,2024-10-27 17:05:00,udane
13862,4844,92,1,211.76,2021-01-22 10:21:00,udane
13863,4845,106,2,910,2021-03-17 08:03:00,udane
13864,4845,346,1,218.69,2021-03-17 08:02:00,udane
13865,4845,439,1,79.34,2021-03-17 08:03:00,udane
13866,4846,574,1,213.38,2021-07-11 21:06:00,udane
13867,4846,620,1,202.41,2021-07-11 21:06:00,udane
13868,4846,632,1,278.12,2021-07-11 21:09:00,udane
13869,4846,680,1,117.42,2021-07-11 21:03:00,udane
13870,4847,788,1,256.65,2021-08-30 21:23:00,udane
13871,4847,848,1,203.7,2021-08-30 21:22:00,udane
13872,4847,75,2,430,2021-08-30 21:18:00,udane
13873,4847,860,1,72.48,2021-08-30 21:23:00,udane
13874,4847,960,1,,2021-08-30 21:23:00,udane
13875,4848,1193,1,55.14,2022-01-13 21:19:00,udane
13876,4848,1250,1,89.55,2022-01-13 21:17:00,udane
13877,4848,1321,1,,2022-01-13 21:23:00,udane
13878,4848,1323,1,222.55,2022-01-13 21:23:00,udane
13879,4848,1326,1,115.47,2022-01-13 21:18:00,udane
13880,4848,1331,1,223.44,2022-01-13 21:20:00,udane
13881,4849,1377,1,143.51,2022-04-03 21:08:00,udane
13882,4849,1511,1,287.29,2022-04-03 21:01:00,udane
13883,4849,1545,1,193.14,2022-04-03 21:07:00,udane
13884,4850,1706,1,253.48,2022-07-26 10:09:00,udane
13885,4850,1830,1,220.74,2022-07-26 10:07:00,udane
13886,4851,2057,1,231.73,2022-11-20 21:53:00,udane
13887,4851,2086,1,194.64,2022-11-20 21:47:00,udane
13888,4851,2159,1,149.63,2022-11-20 21:49:00,udane
13889,4852,2383,1,82.95,2023-03-04 07:08:00,udane
13890,4852,2429,1,,2023-03-04 07:10:00,udane
13891,4852,2442,1,147.08,2023-03-04 07:06:00,udane
13892,4852,5,2,1489,2023-03-04 07:09:00,udane
13893,4853,2626,1,237.48,2023-05-27 11:22:00,udane
13894,4853,2686,1,256.6,2023-05-27 11:22:00,udane
13895,4854,3114,1,147.99,2023-12-14 11:54:00,udane
13896,4854,3138,1,53.89,2023-12-14 11:49:00,udane
13897,4854,3148,1,191.72,2023-12-14 11:47:00,udane
13898,4854,3195,1,193.59,2023-12-14 11:54:00,udane
13899,4854,3276,1,136.42,2023-12-14 11:50:00,udane
13900,4855,3334,1,143.91,2024-02-26 20:25:00,udane
13901,4855,3382,1,166.74,2024-02-26 20:20:00,udane
13902,4855,3431,1,160.57,2024-02-26 20:19:00,udane
13903,4855,3473,1,211.13,2024-02-26 20:19:00,udane
13904,4855,3494,1,150.87,2024-02-26 20:19:00,udane
13905,4856,3548,1,183.86,2024-04-27 19:04:00,udane
13906,4856,3572,1,51.39,2024-04-27 19:04:00,udane
13907,4856,3607,1,102.11,2024-04-27 19:08:00,udane
13908,4856,3637,1,211.27,2024-04-27 19:01:00,udane
13909,4857,3785,1,226.59,2024-07-20 07:04:00,udane
13910,4857,3818,1,184.29,2024-07-20 07:05:00,udane
13911,4857,3825,1,94.6,2024-07-20 07:06:00,udane
13912,4857,3870,1,123.38,2024-07-20 07:10:00,udane
13913,4858,4022,1,,2024-10-26 07:10:00,udane
13914,4858,4045,1,149.75,2024-10-26 07:07:00,udane
13915,4858,4127,1,100.61,2024-10-26 07:04:00,udane
13916,4859,4183,1,224.61,2024-12-08 14:55:00,udane
13917,4859,4203,1,133.78,2024-12-08 14:51:00,udane
13918,4859,4342,1,142.78,2024-12-08 14:50:00,udane
13919,4861,57,1,106.42,2021-01-04 15:09:00,udane
13920,4861,98,1,162.28,2021-01-04 15:02:00,udane
13921,4861,180,2,1360,2021-01-04 15:09:00,udane
13922,4861,154,1,299.8,2021-01-04 15:09:00,udane
13923,4861,166,1,157.91,2021-01-04 15:01:00,udane
13924,4862,241,1,186.55,2021-03-07 15:07:00,udane
13925,4862,265,1,255.63,2021-03-07 15:08:00,udane
13926,4862,278,1,260.91,2021-03-07 15:07:00,udane
13927,4862,360,1,84.36,2021-03-07 15:08:00,udane
13928,4863,412,1,52.69,2021-05-03 07:03:00,udane
13929,4863,440,1,109.23,2021-05-03 07:08:00,udane
13930,4864,650,1,142.04,2021-08-04 07:05:00,udane
13931,4864,658,1,,2021-08-04 07:07:00,udane
13932,4864,726,1,,2021-08-04 07:07:00,udane
13933,4864,756,1,121.36,2021-08-04 07:09:00,udane
13934,4864,788,1,256.65,2021-08-04 07:01:00,udane
13935,4865,863,1,224.13,2021-10-20 07:05:00,udane
13936,4865,911,1,119.58,2021-10-20 07:08:00,udane
13937,4865,1012,1,126.23,2021-10-20 07:10:00,udane
13938,4866,1458,1,72.38,2022-05-01 10:50:00,udane
13939,4866,1482,1,59.1,2022-05-01 10:49:00,udane
13940,4866,1500,1,250.62,2022-05-01 10:54:00,udane
13941,4866,1554,1,271.63,2022-05-01 10:52:00,udane
13942,4866,1584,1,112.64,2022-05-01 10:47:00,udane
13943,4866,1610,1,142.18,2022-05-01 10:54:00,udane
13944,4867,1687,1,,2022-06-30 16:54:00,udane
13945,4867,1802,1,275.99,2022-06-30 16:51:00,udane
13946,4867,1824,1,64.83,2022-06-30 16:46:00,udane
13947,4868,1930,1,110.65,2022-10-02 21:08:00,udane
13948,4868,1949,1,60.37,2022-10-02 21:06:00,udane
13949,4868,2021,1,110.26,2022-10-02 21:09:00,udane
13950,4868,2026,1,168.78,2022-10-02 21:02:00,udane
13951,4868,2086,1,194.64,2022-10-02 21:07:00,udane
13952,4869,2143,1,51.85,2022-12-17 08:51:00,udane
13953,4869,2237,1,,2022-12-17 08:55:00,udane
13954,4869,2242,1,,2022-12-17 08:52:00,udane
13955,4869,170,2,1400,2022-12-17 08:54:00,udane
13956,4870,2328,1,218.77,2023-02-26 21:17:00,udane
13957,4870,2412,1,234.17,2023-02-26 21:18:00,udane
13958,4870,2419,1,,2023-02-26 21:16:00,udane
13959,4870,2448,1,250.53,2023-02-26 21:18:00,udane
13960,4871,2547,1,76.18,2023-04-26 07:08:00,udane
13961,4872,2936,1,156.91,2023-10-09 14:16:00,udane
13962,4872,3036,1,176.79,2023-10-09 14:16:00,udane
13963,4872,3085,1,258.47,2023-10-09 14:17:00,udane
13964,4873,3162,1,218.07,2023-12-12 07:03:00,udane
13965,4873,3300,1,236.84,2023-12-12 07:01:00,udane
13966,4874,3362,1,211.4,2024-03-07 21:06:00,udane
13967,4875,91,2,1015,2024-04-26 08:05:00,udane
13968,4875,3604,1,231.53,2024-04-26 08:04:00,udane
13969,4875,3630,1,203.75,2024-04-26 08:02:00,udane
13970,4875,3641,1,179.13,2024-04-26 08:07:00,udane
13971,4875,3679,1,,2024-04-26 08:07:00,udane
13972,4876,120,2,620,2024-07-24 08:22:00,udane
13973,4877,4029,1,82.27,2024-10-22 17:49:00,udane
13974,4877,4058,1,100.49,2024-10-22 17:50:00,udane
13975,4877,4126,1,184.01,2024-10-22 17:46:00,udane
13976,4879,72,1,222.8,2020-12-29 21:03:00,udane
13977,4879,173,1,85.99,2020-12-29 21:09:00,udane
13978,4879,226,1,195.49,2020-12-29 21:07:00,udane
13979,4880,253,1,217.85,2021-03-21 16:34:00,udane
13980,4880,270,1,,2021-03-21 16:32:00,udane
13981,4880,332,1,57.63,2021-03-21 16:35:00,udane
13982,4880,376,1,58.29,2021-03-21 16:35:00,udane
13983,4881,616,1,249.63,2021-07-14 19:52:00,udane
13984,4881,750,1,,2021-07-14 19:51:00,udane
13985,4881,782,1,191.58,2021-07-14 19:55:00,udane
13986,4882,800,1,209.91,2021-09-11 21:02:00,udane
13987,4882,983,1,276.42,2021-09-11 21:09:00,udane
13988,4883,998,1,254.97,2021-11-07 18:25:00,udane
13989,4883,1064,1,270.94,2021-11-07 18:23:00,udane
13990,4883,1111,1,120.6,2021-11-07 18:17:00,udane
13991,4884,1188,1,203.04,2022-01-23 07:06:00,udane
13992,4884,1271,1,58.56,2022-01-23 07:10:00,udane
13993,4884,1312,1,297.69,2022-01-23 07:05:00,udane
13994,4885,1365,1,160.45,2022-03-16 07:06:00,udane
13995,4886,107,2,805,2022-07-18 08:04:00,udane
13996,4886,3,2,649,2022-07-18 08:06:00,udane
13997,4886,30,2,489,2022-07-18 08:06:00,udane
13998,4887,1961,1,106.34,2022-10-20 13:32:00,udane
13999,4887,1972,1,148.5,2022-10-20 13:38:00,udane
14000,4887,1984,1,53.17,2022-10-20 13:34:00,udane
14001,4887,2031,1,72.89,2022-10-20 13:39:00,udane
14002,4887,2059,1,125.44,2022-10-20 13:34:00,udane
14003,4887,165,2,1099,2022-10-20 13:33:00,udane
14004,4887,77,2,1479,2022-10-20 13:38:00,udane
14005,4888,2251,1,126.87,2023-02-04 21:03:00,udane
14006,4888,2364,1,153.15,2023-02-04 21:08:00,udane
14007,4888,2406,1,,2023-02-04 21:08:00,udane
14008,4888,2411,1,85.4,2023-02-04 21:06:00,udane
14009,4889,2511,1,284.4,2023-05-12 07:21:00,udane
14010,4889,2545,1,189.97,2023-05-12 07:18:00,udane
14011,4889,220,2,959,2023-05-12 07:24:00,udane
14012,4889,2667,1,,2023-05-12 07:16:00,udane
14013,4890,2860,1,76.18,2023-08-30 08:03:00,udane
14014,4890,2898,1,162.64,2023-08-30 08:07:00,udane
14015,4891,3039,1,189.35,2023-11-01 07:08:00,udane
14016,4891,275,2,1539,2023-11-01 07:02:00,udane
14017,4891,3172,1,112.94,2023-11-01 07:01:00,udane
14018,4892,90,2,1479,2024-02-19 10:19:00,udane
14019,4892,3427,1,,2024-02-19 10:23:00,udane
14020,4893,3704,1,152.1,2024-06-21 08:31:00,udane
14021,4893,3759,1,166.79,2024-06-21 08:38:00,udane
14022,4893,3792,1,192.42,2024-06-21 08:32:00,udane
14023,4894,255,2,879,2024-10-06 08:31:00,udane
14024,4894,3983,1,208.02,2024-10-06 08:31:00,udane
14025,4894,4074,1,75.38,2024-10-06 08:32:00,udane
14026,4896,98,1,162.28,2021-01-07 21:05:00,udane
14027,4896,128,1,180.9,2021-01-07 21:03:00,udane
14028,4896,157,1,81.35,2021-01-07 21:06:00,udane
14029,4896,197,1,264.73,2021-01-07 21:04:00,udane
14030,4897,282,1,171.44,2021-03-25 15:18:00,udane
14031,4897,294,1,117.84,2021-03-25 15:16:00,udane
14032,4897,349,1,106.07,2021-03-25 15:20:00,udane
14033,4897,414,1,126.53,2021-03-25 15:24:00,udane
14034,4898,484,1,81.42,2021-06-13 07:02:00,udane
14035,4898,512,1,263.47,2021-06-13 07:02:00,udane
14036,4898,626,1,287.58,2021-06-13 07:09:00,udane
14037,4898,635,1,64.31,2021-06-13 07:03:00,udane
14038,4899,663,1,239.96,2021-07-28 07:08:00,udane
14039,4899,679,1,162.43,2021-07-28 07:09:00,udane
14040,4899,804,1,227.08,2021-07-28 07:08:00,udane
14041,4900,1049,1,251.27,2021-11-30 11:33:00,udane
14042,4900,1118,1,297.61,2021-11-30 11:38:00,udane
14043,4900,1174,1,135.28,2021-11-30 11:39:00,udane
14044,4901,1235,1,109.4,2022-01-27 13:33:00,udane
14045,4901,1299,1,193.6,2022-01-27 13:40:00,udane
14046,4901,1388,1,75.71,2022-01-27 13:34:00,udane
14047,4902,1439,1,189.21,2022-05-01 21:18:00,udane
14048,4902,41,2,565,2022-05-01 21:21:00,udane
14049,4902,1600,1,87.1,2022-05-01 21:23:00,udane
14050,4903,1632,1,252.59,2022-06-18 07:09:00,udane
14051,4903,1663,1,215.22,2022-06-18 07:07:00,udane
14052,4904,1923,1,99.33,2022-10-18 21:19:00,udane
14053,4904,1939,1,214.44,2022-10-18 21:21:00,udane
14054,4904,1950,1,266.72,2022-10-18 21:23:00,udane
14055,4904,1964,1,108.08,2022-10-18 21:17:00,udane
14056,4904,1988,1,,2022-10-18 21:24:00,udane
14057,4904,1998,1,176.22,2022-10-18 21:17:00,udane
14058,4904,2084,1,82.86,2022-10-18 21:20:00,udane
14059,4905,2188,1,88.96,2023-01-18 08:53:00,udane
14060,4905,49,2,1295,2023-01-18 08:53:00,udane
14061,4905,213,2,860,2023-01-18 08:53:00,udane
14062,4905,2347,1,74.09,2023-01-18 08:53:00,udane
14063,4906,2400,1,133.04,2023-03-23 07:03:00,udane
14064,4906,2473,1,70.99,2023-03-23 07:08:00,udane
14065,4906,2483,1,238.28,2023-03-23 07:08:00,udane
14066,4906,2498,1,255.41,2023-03-23 07:03:00,udane
14067,4906,2543,1,226.63,2023-03-23 07:10:00,udane
14068,4907,2664,1,88.44,2023-06-18 14:10:00,udane
14069,4907,2688,1,259.57,2023-06-18 14:03:00,udane
14070,4907,248,2,1059,2023-06-18 14:04:00,udane
14071,4907,2803,1,284.79,2023-06-18 14:05:00,udane
14072,4907,2807,1,52.06,2023-06-18 14:04:00,udane
14073,4908,2857,1,70.67,2023-08-24 07:03:00,udane
14074,4909,3199,1,187.88,2024-01-17 17:33:00,udane
14075,4909,3308,1,249.4,2024-01-17 17:35:00,udane
14076,4910,3445,1,217.6,2024-04-13 07:05:00,udane
14077,4910,3601,1,76.85,2024-04-13 07:09:00,udane
14078,4911,3713,1,90.81,2024-06-28 13:24:00,udane
14079,4911,3728,1,278.33,2024-06-28 13:18:00,udane
14080,4911,3770,1,77.72,2024-06-28 13:17:00,udane
14081,4911,264,2,510,2024-06-28 13:20:00,udane
14082,4911,3803,1,170.38,2024-06-28 13:25:00,udane
14083,4911,3819,1,110.94,2024-06-28 13:21:00,udane
14084,4912,3913,1,102.08,2024-09-17 07:01:00,udane
14085,4912,4009,1,234.65,2024-09-17 07:08:00,udane
14086,4912,4046,1,265.72,2024-09-17 07:09:00,udane
14087,4913,4101,1,283.56,2024-11-09 11:47:00,udane
14088,4913,4114,1,241.38,2024-11-09 11:51:00,udane
14089,4913,4137,1,136.84,2024-11-09 11:53:00,udane
14090,4913,4176,1,127.89,2024-11-09 11:49:00,udane
14091,4913,4249,1,222.78,2024-11-09 11:52:00,udane
14092,4913,4259,1,162.64,2024-11-09 11:48:00,udane
14093,4913,4263,1,94.71,2024-11-09 11:46:00,udane
14094,4915,403,1,207.91,2021-04-30 14:22:00,udane
14095,4915,520,1,,2021-04-30 14:16:00,udane
14096,4915,526,1,100.76,2021-04-30 14:24:00,udane
14097,4916,685,1,,2021-08-15 14:51:00,udane
14098,4916,707,1,151.7,2021-08-15 14:51:00,udane
14099,4916,762,1,66.96,2021-08-15 14:46:00,udane
14100,4916,771,1,229.18,2021-08-15 14:50:00,udane
14101,4916,772,1,149.2,2021-08-15 14:46:00,udane
14102,4917,1089,1,,2021-12-23 09:36:00,udane
14103,4917,1170,1,249.0,2021-12-23 09:35:00,udane
14104,4917,1247,1,151.97,2021-12-23 09:38:00,udane
14105,4917,1252,1,125.61,2021-12-23 09:40:00,udane
14106,4918,1291,1,138.07,2022-03-09 14:25:00,udane
14107,4918,1340,1,179.13,2022-03-09 14:20:00,udane
14108,4919,1489,1,237.86,2022-05-04 11:22:00,udane
14109,4919,1515,1,55.72,2022-05-04 11:24:00,udane
14110,4919,1563,1,125.52,2022-05-04 11:24:00,udane
14111,4919,1616,1,,2022-05-04 11:24:00,udane
14112,4919,1621,1,96.27,2022-05-04 11:19:00,udane
14113,4919,1672,1,92.35,2022-05-04 11:17:00,udane
14114,4920,1747,1,51.06,2022-07-24 15:51:00,udane
14115,4920,1807,1,266.7,2022-07-24 15:52:00,udane
14116,4920,1870,1,97.19,2022-07-24 15:47:00,udane
14117,4921,1920,1,215.27,2022-10-14 07:05:00,udane
14118,4921,1971,1,205.88,2022-10-14 07:10:00,udane
14119,4921,1974,1,85.84,2022-10-14 07:09:00,udane
14120,4921,2085,1,207.8,2022-10-14 07:05:00,udane
14121,4921,2086,1,194.64,2022-10-14 07:07:00,udane
14122,4922,2233,1,277.4,2023-01-12 21:02:00,udane
14123,4922,2242,1,,2023-01-12 21:06:00,udane
14124,4922,2279,1,140.95,2023-01-12 21:09:00,udane
14125,4923,2443,1,259.01,2023-04-21 18:22:00,udane
14126,4923,2532,1,78.68,2023-04-21 18:25:00,udane
14127,4923,2586,1,67.89,2023-04-21 18:21:00,udane
14128,4924,2723,1,246.87,2023-07-22 07:04:00,udane
14129,4924,2738,1,130.88,2023-07-22 07:02:00,udane
14130,4924,2829,1,101.57,2023-07-22 07:06:00,udane
14131,4925,2902,1,266.88,2023-09-22 07:08:00,udane
14132,4925,2937,1,104.31,2023-09-22 07:07:00,udane
14133,4925,2955,1,139.04,2023-09-22 07:09:00,udane
14134,4925,2966,1,125.3,2023-09-22 07:07:00,udane
14135,4925,3007,1,277.62,2023-09-22 07:10:00,udane
14136,4926,3088,1,242.63,2023-11-25 12:17:00,udane
14137,4926,3093,1,79.02,2023-11-25 12:23:00,udane
14138,4926,3115,1,154.19,2023-11-25 12:23:00,udane
14139,4926,3212,1,,2023-11-25 12:16:00,udane
14140,4927,3447,1,235.34,2024-04-13 20:03:00,udane
14141,4927,3573,1,,2024-04-13 20:01:00,udane
14142,4928,3733,1,59.76,2024-07-01 07:06:00,udane
14143,4928,3876,1,116.32,2024-07-01 07:06:00,udane
14144,4929,3924,1,209.74,2024-09-20 07:37:00,udane
14145,4929,4010,1,119.54,2024-09-20 07:38:00,udane
14146,4929,4032,1,256.94,2024-09-20 07:32:00,udane
14147,4929,4082,1,93.99,2024-09-20 07:38:00,udane
14148,4931,63,1,90.22,2021-01-10 09:17:00,udane
14149,4931,119,1,98.88,2021-01-10 09:16:00,udane
14150,4931,192,1,88.51,2021-01-10 09:22:00,udane
14151,4932,250,1,95.8,2021-02-24 08:54:00,udane
14152,4932,250,2,679,2021-02-24 08:50:00,udane
14153,4932,320,1,164.04,2021-02-24 08:55:00,udane
14154,4933,501,1,118.17,2021-06-14 10:54:00,udane
14155,4933,520,1,,2021-06-14 10:46:00,udane
14156,4933,526,1,100.76,2021-06-14 10:53:00,udane
14157,4933,585,1,134.93,2021-06-14 10:50:00,udane
14158,4933,613,1,254.36,2021-06-14 10:47:00,udane
14159,4934,739,1,88.58,2021-08-14 16:32:00,udane
14160,4934,764,1,286.3,2021-08-14 16:33:00,udane
14161,4935,945,1,272.11,2021-10-20 07:08:00,udane
14162,4935,961,1,151.57,2021-10-20 07:01:00,udane
14163,4935,1062,1,,2021-10-20 07:02:00,udane
14164,4936,1287,1,211.44,2022-02-14 20:55:00,udane
14165,4936,1347,1,80.38,2022-02-14 20:49:00,udane
14166,4936,98,2,1305,2022-02-14 20:55:00,udane
14167,4937,1519,1,261.1,2022-05-09 07:09:00,udane
14168,4937,1553,1,255.9,2022-05-09 07:07:00,udane
14169,4937,1627,1,291.4,2022-05-09 07:08:00,udane
14170,4937,1682,1,,2022-05-09 07:10:00,udane
14171,4938,1797,1,75.14,2022-09-01 15:48:00,udane
14172,4938,1831,1,292.67,2022-09-01 15:47:00,udane
14173,4938,1916,1,255.56,2022-09-01 15:55:00,udane
14174,4938,65,2,665,2022-09-01 15:49:00,udane
14175,4939,2084,1,82.86,2022-11-27 10:31:00,udane
14176,4939,2103,1,119.52,2022-11-27 10:40:00,udane
14177,4939,2171,1,158.92,2022-11-27 10:39:00,udane
14178,4939,2211,1,232.3,2022-11-27 10:35:00,udane
14179,4939,2219,1,254.23,2022-11-27 10:40:00,udane
14180,4940,2266,1,135.48,2023-01-22 14:37:00,udane
14181,4940,2337,1,235.21,2023-01-22 14:34:00,udane
14182,4941,2504,1,81.67,2023-05-14 07:08:00,udane
14183,4941,2536,1,193.86,2023-05-14 07:10:00,udane
14184,4941,2544,1,299.71,2023-05-14 07:06:00,udane
14185,4942,2756,1,64.11,2023-07-20 20:39:00,udane
14186,4943,3054,1,154.44,2023-11-30 07:04:00,udane
14187,4943,3100,1,217.52,2023-11-30 07:02:00,udane
14188,4943,3122,1,,2023-11-30 07:03:00,udane
14189,4943,3131,1,196.36,2023-11-30 07:06:00,udane
14190,4943,202,2,599,2023-11-30 07:03:00,udane
14191,4944,3262,1,110.73,2024-01-09 07:04:00,udane
14192,4944,3281,1,163.17,2024-01-09 07:09:00,udane
14193,4944,3327,1,283.14,2024-01-09 07:10:00,udane
14194,4944,3367,1,167.32,2024-01-09 07:04:00,udane
14195,4945,3475,1,158.46,2024-04-07 07:02:00,udane
14196,4945,3492,1,284.5,2024-04-07 07:06:00,udane
14197,4945,3499,1,,2024-04-07 07:06:00,udane
14198,4945,3556,1,62.65,2024-04-07 07:04:00,udane
14199,4945,242,2,965,2024-04-07 07:10:00,udane
14200,4945,3639,1,85.16,2024-04-07 07:06:00,udane
14201,4946,3662,1,148.92,2024-05-24 14:32:00,udane
14202,4946,3671,1,75.44,2024-05-24 14:37:00,udane
14203,4946,3691,1,157.86,2024-05-24 14:37:00,udane
14204,4946,3810,1,299.95,2024-05-24 14:36:00,udane
14205,4947,4046,1,265.72,2024-11-03 18:25:00,udane
14206,4947,4161,1,159.03,2024-11-03 18:20:00,udane
14207,4948,244,2,1490,2024-12-20 08:25:00,udane
14208,4948,4261,1,,2024-12-20 08:18:00,udane
14209,4948,4342,1,142.78,2024-12-20 08:20:00,udane
14210,4948,4386,1,195.34,2024-12-20 08:25:00,udane
14211,4948,4404,1,189.24,2024-12-20 08:21:00,udane
14212,4950,11,1,103.88,2020-12-19 07:06:00,udane
14213,4950,53,1,232.56,2020-12-19 07:01:00,udane
14214,4951,48,2,1139,2021-02-20 08:48:00,udane
14215,4951,331,1,143.21,2021-02-20 08:55:00,udane
14216,4951,342,1,,2021-02-20 08:54:00,udane
14217,4952,417,1,71.22,2021-05-11 07:07:00,udane
14218,4952,419,1,155.68,2021-05-11 07:01:00,udane
14219,4952,490,1,180.16,2021-05-11 07:03:00,udane
14220,4953,644,1,237.6,2021-07-20 13:02:00,udane
14221,4953,659,1,102.79,2021-07-20 13:02:00,udane
14222,4953,751,1,,2021-07-20 13:04:00,udane
14223,4954,882,1,269.83,2021-10-13 12:40:00,udane
14224,4954,942,1,,2021-10-13 12:39:00,udane
14225,4954,952,1,280.92,2021-10-13 12:40:00,udane
14226,4955,1102,1,221.51,2021-12-20 09:52:00,udane
14227,4955,1135,1,,2021-12-20 09:52:00,udane
14228,4955,1226,1,60.02,2021-12-20 09:53:00,udane
14229,4955,1262,1,228.01,2021-12-20 09:48:00,udane
14230,4956,1513,1,249.66,2022-05-01 14:20:00,udane
14231,4956,1585,1,202.07,2022-05-01 14:25:00,udane
14232,4957,1714,1,111.34,2022-07-27 17:08:00,udane
14233,4957,43,2,1385,2022-07-27 17:02:00,udane
14234,4958,1870,1,97.19,2022-09-02 07:04:00,udane
14235,4958,1949,1,60.37,2022-09-02 07:08:00,udane
14236,4959,2112,1,96.98,2022-12-21 07:02:00,udane
14237,4959,2180,1,245.1,2022-12-21 07:10:00,udane
14238,4959,2253,1,265.41,2022-12-21 07:10:00,udane
14239,4960,2420,1,259.98,2023-04-03 08:07:00,udane
14240,4960,2463,1,152.72,2023-04-03 08:10:00,udane
14241,4960,2497,1,250.51,2023-04-03 08:06:00,udane
14242,4960,2499,1,,2023-04-03 08:02:00,udane
14243,4961,2922,1,240.49,2023-10-16 13:03:00,udane
14244,4961,2992,1,106.22,2023-10-16 13:05:00,udane
14245,4961,3040,1,,2023-10-16 13:01:00,udane
14246,4961,3089,1,159.71,2023-10-16 13:05:00,udane
14247,4961,3100,1,217.52,2023-10-16 13:03:00,udane
14248,4962,34,2,1459,2024-02-14 10:09:00,udane
14249,4962,209,2,460,2024-02-14 10:07:00,udane
14250,4963,3753,1,129.3,2024-07-03 09:36:00,udane
14251,4963,3804,1,188.28,2024-07-03 09:35:00,udane
14252,4963,3895,1,235.67,2024-07-03 09:35:00,udane
14253,4964,3973,1,260.23,2024-10-15 20:51:00,udane
14254,4964,4065,1,146.2,2024-10-15 20:49:00,udane
14255,4964,4116,1,,2024-10-15 20:46:00,udane
14256,4965,4175,1,282.41,2024-12-07 12:50:00,udane
14257,4965,117,2,1345,2024-12-07 12:47:00,udane
14258,4965,4212,1,285.02,2024-12-07 12:46:00,udane
14259,4965,4254,1,93.76,2024-12-07 12:52:00,udane
14260,4965,4265,1,,2024-12-07 12:54:00,udane
14261,4965,4291,1,176.85,2024-12-07 12:55:00,udane
14262,4965,4332,1,229.98,2024-12-07 12:46:00,udane
14263,4965,4362,1,165.98,2024-12-07 12:48:00,udane
14264,4967,82,1,286.24,2021-01-04 21:09:00,udane
14265,4967,87,1,239.58,2021-01-04 21:10:00,udane
