detailId,price,paymentDate,status
212,116.9,2021-02-08 07:04:00,udane
256,110.0,2022-05-06 21:21:00,udane
178,154.5,2021-12-29 09:06:00,udane
241,85.9,2022-08-29 08:48:00,udane
110,88.9,2022-08-29 08:49:00,udane
278,53.0,2024-01-31 21:53:00,udane
172,41.9,2024-01-31 21:50:00,udane
168,121.5,2024-08-29 13:49:00,udane
118,81.5,2024-08-25 07:18:00,udane
134,155.9,2022-05-15 08:49:00,udane
97,95.5,2022-05-15 08:47:00,udane
165,109.9,2022-11-19 08:47:00,udane
198,90.5,2024-01-30 07:03:00,udane
200,134.0,2024-01-30 07:04:00,udane
242,96.5,2024-05-08 11:04:00,udane
133,81.5,2021-11-01 21:19:00,udane
116,110.0,2022-03-24 08:46:00,udane
113,79.5,2024-12-10 08:49:00,udane
73,63.9,2021-09-08 08:54:00,udane
279,123.0,2021-07-15 15:17:00,udane
21,137.5,2021-08-14 07:09:00,udane
150,132.5,2023-08-31 20:04:00,udane
149,157.0,2022-07-14 16:54:00,udane
46,151.5,2023-02-02 07:04:00,udane
120,62.0,2024-08-05 08:22:00,udane
246,103.0,2024-08-05 08:22:00,udane
174,109.0,2022-03-28 07:08:00,udane
193,69.5,2022-06-05 20:52:00,udane
72,73.5,2022-05-29 11:52:00,udane
132,121.5,2022-08-06 13:10:00,udane
146,66.9,2024-08-15 07:06:00,udane
163,142.0,2021-03-21 07:02:00,udane
116,110.0,2022-03-15 19:03:00,udane
215,149.9,2024-05-28 09:08:00,udane
113,79.5,2024-10-06 07:07:00,udane
140,115.9,2021-01-13 07:04:00,udane
56,127.9,2021-01-13 07:06:00,udane
262,59.0,2021-09-11 19:36:00,udane
132,121.5,2022-08-01 13:04:00,udane
197,63.0,2023-03-09 08:05:00,udane
146,66.9,2024-09-02 07:08:00,udane
157,128.5,2020-12-20 19:22:00,udane
238,77.5,2021-09-08 07:08:00,udane
123,56.5,2024-04-14 21:10:00,udane
181,47.5,2021-04-05 16:39:00,udane
21,137.5,2021-07-04 21:02:00,udane
139,72.0,2021-11-24 07:10:00,udane
89,115.0,2023-01-25 11:49:00,udane
62,82.0,2023-01-25 11:50:00,udane
23,54.5,2024-04-02 07:03:00,udane
276,102.0,2020-12-16 12:02:00,udane
163,142.0,2021-02-08 10:21:00,udane
133,81.5,2021-11-10 08:02:00,udane
66,53.5,2024-02-16 09:35:00,udane
215,149.9,2024-04-27 16:54:00,udane
6,41.5,2024-07-30 07:06:00,udane
138,48.9,2021-09-15 14:16:00,udane
134,155.9,2022-05-12 14:21:00,udane
220,95.9,2023-05-10 16:35:00,udane
233,151.5,2023-09-25 15:35:00,udane
275,153.9,2023-09-25 15:36:00,udane
28,74.9,2023-11-21 07:09:00,udane
51,60.5,2024-02-07 08:19:00,udane
90,147.9,2024-02-07 08:25:00,udane
120,62.0,2024-07-17 08:20:00,udane
189,116.9,2024-10-14 11:48:00,udane
180,136.0,2021-01-28 11:53:00,udane
73,63.9,2021-08-11 08:46:00,udane
7,57.9,2021-11-21 09:02:00,udane
76,148.0,2022-07-29 07:05:00,udane
120,62.0,2024-07-24 07:10:00,udane
226,139.5,2024-06-08 07:36:00,udane
49,129.5,2022-12-31 07:03:00,udane
248,105.9,2023-05-20 07:02:00,udane
173,77.5,2023-10-09 07:06:00,udane
73,63.9,2021-07-16 15:17:00,udane
7,57.9,2021-10-08 12:10:00,udane
12,89.5,2022-02-16 07:01:00,udane
76,148.0,2022-08-12 09:38:00,udane
46,151.5,2023-03-21 09:07:00,udane
163,142.0,2021-01-25 21:01:00,udane
273,96.9,2021-11-17 08:31:00,udane
222,118.9,2021-02-11 07:07:00,udane
246,103.0,2024-09-04 20:53:00,udane
13,79.9,2024-11-15 16:31:00,udane
249,107.5,2024-11-15 16:35:00,udane
57,128.0,2024-11-15 16:39:00,udane
196,99.5,2022-06-04 12:22:00,udane
221,75.9,2024-03-01 07:06:00,udane
74,105.9,2020-12-13 07:10:00,udane
114,156.9,2021-09-11 09:50:00,udane
154,131.5,2021-09-11 09:50:00,udane
217,64.9,2022-04-16 10:08:00,udane
241,85.9,2022-08-09 21:09:00,udane
110,88.9,2022-10-14 12:50:00,udane
278,53.0,2024-01-28 19:37:00,udane
172,41.9,2024-01-28 19:36:00,udane
96,92.9,2022-06-21 20:21:00,udane
175,125.5,2024-10-22 19:21:00,udane
193,69.5,2022-08-03 13:21:00,udane
250,67.9,2021-04-05 08:48:00,udane
99,43.0,2022-02-26 07:05:00,udane
230,155.5,2022-08-24 18:24:00,udane
77,147.9,2022-11-01 12:53:00,udane
211,44.5,2023-02-16 08:03:00,udane
63,88.9,2023-02-16 08:10:00,udane
2,124.0,2023-04-27 16:32:00,udane
90,147.9,2024-03-10 10:25:00,udane
81,64.5,2024-03-22 11:36:00,udane
125,70.0,2021-05-20 13:01:00,udane
154,131.5,2021-10-17 08:04:00,udane
265,118.9,2022-07-01 13:54:00,udane
172,41.9,2023-12-25 07:04:00,udane
135,101.9,2021-02-27 08:32:00,udane
238,77.5,2021-10-13 08:49:00,udane
159,52.9,2023-01-15 21:05:00,udane
178,154.5,2021-12-10 07:05:00,udane
98,130.5,2022-04-06 08:04:00,udane
230,155.5,2022-08-03 12:18:00,udane
27,148.5,2022-08-03 12:17:00,udane
185,146.9,2023-05-16 07:10:00,udane
51,60.5,2023-12-28 18:22:00,udane
242,96.5,2024-05-17 11:10:00,udane
201,68.9,2024-11-30 13:05:00,udane
181,47.5,2021-04-29 11:40:00,udane
174,109.0,2022-02-15 07:54:00,udane
256,110.0,2022-04-28 10:46:00,udane
153,141.9,2023-01-12 10:02:00,udane
23,54.5,2024-02-29 21:04:00,udane
201,68.9,2024-11-20 21:10:00,udane
260,86.0,2021-06-21 09:55:00,udane
212,116.9,2021-02-18 08:51:00,udane
53,61.5,2021-07-12 12:09:00,udane
191,95.9,2023-04-21 15:46:00,udane
118,81.5,2024-09-27 09:01:00,udane
138,48.9,2021-08-29 19:22:00,udane
257,122.9,2022-08-11 09:25:00,udane
247,124.0,2022-08-11 09:18:00,udane
233,151.5,2023-08-14 07:03:00,udane
51,60.5,2024-02-10 08:25:00,udane
244,149.0,2024-12-05 15:09:00,udane
125,70.0,2021-05-08 07:10:00,udane
217,64.9,2022-03-26 07:47:00,udane
172,41.9,2024-02-12 10:52:00,udane
74,105.9,2020-11-24 20:34:00,udane
84,100.0,2024-04-18 08:21:00,udane
137,118.9,2021-11-20 08:37:00,udane
134,155.9,2022-05-10 10:51:00,udane
257,122.9,2022-07-27 21:04:00,udane
230,155.5,2022-07-27 21:04:00,udane
220,95.9,2023-05-31 07:04:00,udane
192,134.9,2021-03-18 11:03:00,udane
50,65.9,2021-03-18 11:04:00,udane
257,122.9,2022-08-08 09:25:00,udane
247,124.0,2022-08-08 09:24:00,udane
27,148.5,2022-08-08 09:21:00,udane
65,66.5,2022-09-27 08:05:00,udane
165,109.9,2022-09-27 08:05:00,udane
60,145.9,2024-01-13 13:21:00,udane
20,96.5,2024-04-14 07:10:00,udane
88,132.5,2024-10-02 07:06:00,udane
8,68.0,2021-05-27 08:07:00,udane
125,70.0,2021-05-27 08:10:00,udane
25,89.9,2021-03-15 21:39:00,udane
181,47.5,2021-05-27 09:17:00,udane
265,118.9,2022-08-06 18:19:00,udane
168,121.5,2024-07-22 07:47:00,udane
158,141.0,2021-07-11 09:08:00,udane
53,61.5,2021-07-11 09:02:00,udane
118,81.5,2024-09-06 20:50:00,udane
50,65.9,2021-04-18 17:46:00,udane
204,111.9,2021-07-15 15:36:00,udane
134,155.9,2022-05-29 08:53:00,udane
3,64.9,2022-05-29 08:49:00,udane
143,81.9,2022-08-05 07:03:00,udane
65,66.5,2022-10-08 08:03:00,udane
233,151.5,2023-09-27 08:33:00,udane
28,74.9,2023-11-27 10:49:00,udane
90,147.9,2024-02-21 10:22:00,udane
20,96.5,2024-05-09 07:02:00,udane
255,87.9,2024-09-15 16:18:00,udane
73,63.9,2021-07-14 07:08:00,udane
55,120.0,2022-12-13 15:06:00,udane
170,140.0,2023-02-02 08:20:00,udane
151,156.5,2023-05-12 11:46:00,udane
108,118.9,2021-09-23 10:31:00,udane
119,138.5,2023-03-07 08:20:00,udane
34,145.9,2024-01-23 15:33:00,udane
266,159.9,2024-03-25 14:48:00,udane
38,49.5,2023-10-28 12:53:00,udane
184,71.9,2024-05-22 08:24:00,udane
28,74.9,2023-10-24 18:48:00,udane
51,60.5,2023-12-21 15:35:00,udane
245,108.0,2020-11-28 10:23:00,udane
262,59.0,2021-11-06 08:39:00,udane
132,121.5,2022-07-26 13:02:00,udane
197,63.0,2023-01-26 14:32:00,udane
39,100.5,2024-09-25 08:03:00,udane
232,50.5,2023-04-10 12:53:00,udane
23,54.5,2024-03-27 08:52:00,udane
192,134.9,2021-03-14 18:09:00,udane
99,43.0,2022-02-03 14:38:00,udane
27,148.5,2022-07-28 07:40:00,udane
65,66.5,2022-10-15 08:04:00,udane
2,124.0,2023-04-24 08:34:00,udane
147,156.5,2024-02-15 08:53:00,udane
255,87.9,2024-07-23 08:20:00,udane
164,126.5,2022-01-09 09:40:00,udane
226,139.5,2024-05-31 08:20:00,udane
73,63.9,2021-08-26 08:47:00,udane
194,138.0,2024-05-10 10:33:00,udane
120,62.0,2024-08-13 08:19:00,udane
13,79.9,2024-10-06 07:07:00,udane
80,71.5,2024-12-29 07:01:00,udane
192,134.9,2021-02-10 07:19:00,udane
204,111.9,2021-07-22 19:23:00,udane
137,118.9,2021-11-02 11:55:00,udane
134,155.9,2022-05-12 08:46:00,udane
54,110.0,2022-05-12 08:50:00,udane
68,67.0,2023-09-15 08:53:00,udane
233,151.5,2023-09-15 08:53:00,udane
150,132.5,2023-09-15 08:52:00,udane
147,156.5,2024-02-10 07:09:00,udane
79,103.5,2024-10-29 14:47:00,udane
244,149.0,2024-10-29 14:48:00,udane
262,59.0,2021-11-12 08:38:00,udane
132,121.5,2022-06-11 07:02:00,udane
45,87.5,2022-12-15 10:22:00,udane
267,83.5,2023-10-05 10:18:00,udane
146,66.9,2024-09-06 10:31:00,udane
276,102.0,2021-01-05 09:47:00,udane
163,142.0,2021-03-16 08:17:00,udane
208,150.0,2021-11-12 21:21:00,udane
116,110.0,2022-02-24 09:02:00,udane
123,56.5,2024-05-25 09:24:00,udane
123,56.5,2024-05-08 09:07:00,udane
235,123.0,2024-05-08 09:01:00,udane
206,67.9,2023-05-15 10:03:00,udane
131,101.9,2023-10-25 09:21:00,udane
122,107.9,2022-09-25 10:02:00,udane
206,67.9,2023-04-27 10:10:00,udane
236,40.5,2021-05-17 08:25:00,udane
132,121.5,2022-06-08 07:08:00,udane
186,98.9,2022-08-16 07:06:00,udane
146,66.9,2024-06-29 21:48:00,udane
157,128.5,2021-01-03 09:21:00,udane
240,92.0,2020-12-07 07:01:00,udane
174,109.0,2022-04-14 08:01:00,udane
62,82.0,2022-12-23 07:07:00,udane
177,106.0,2022-12-23 07:02:00,udane
239,101.5,2023-11-20 07:09:00,udane
23,54.5,2024-04-11 07:46:00,udane
131,101.9,2023-11-25 07:09:00,udane
195,42.5,2023-07-27 10:40:00,udane
41,56.5,2022-03-29 20:22:00,udane
122,107.9,2022-09-18 17:25:00,udane
49,129.5,2022-11-23 07:01:00,udane
142,77.0,2024-04-07 19:51:00,udane
7,57.9,2021-11-24 18:16:00,udane
52,49.5,2022-06-06 12:51:00,udane
76,148.0,2022-07-31 09:01:00,udane
46,151.5,2023-04-09 09:02:00,udane
229,69.5,2021-12-13 08:23:00,udane
224,125.0,2021-12-13 08:19:00,udane
116,110.0,2022-02-23 09:21:00,udane
195,42.5,2023-09-29 07:06:00,udane
39,100.5,2024-09-06 13:52:00,udane
135,101.9,2021-02-10 07:05:00,udane
133,81.5,2021-09-14 19:18:00,udane
112,72.5,2022-10-11 07:01:00,udane
6,41.5,2024-08-24 07:04:00,udane
42,128.5,2020-12-20 18:34:00,udane
67,97.0,2022-01-25 07:08:00,udane
184,71.9,2024-06-05 08:24:00,udane
248,105.9,2023-07-05 11:20:00,udane
194,138.0,2024-05-10 10:34:00,udane
21,137.5,2021-08-20 09:02:00,udane
232,50.5,2023-03-15 07:32:00,udane
118,81.5,2024-10-06 09:04:00,udane
3,64.9,2022-07-15 08:23:00,udane
211,44.5,2022-12-31 07:07:00,udane
92,69.5,2023-07-19 08:10:00,udane
233,151.5,2023-09-16 08:39:00,udane
200,134.0,2024-03-13 11:10:00,udane
199,78.0,2024-08-17 08:38:00,udane
240,92.0,2021-01-10 16:35:00,udane
139,72.0,2021-11-09 07:01:00,udane
121,110.5,2022-01-06 15:52:00,udane
38,49.5,2023-10-10 11:34:00,udane
23,54.5,2024-03-15 07:06:00,udane
240,92.0,2020-12-07 07:06:00,udane
212,116.9,2021-02-27 08:53:00,udane
25,89.9,2021-05-09 08:37:00,udane
23,54.5,2024-03-30 08:55:00,udane
129,102.5,2022-08-14 13:24:00,udane
49,129.5,2023-02-04 12:03:00,udane
86,141.9,2020-12-19 08:19:00,udane
47,57.9,2021-06-07 08:21:00,udane
12,89.5,2022-01-31 13:47:00,udane
122,107.9,2022-10-07 14:02:00,udane
216,112.0,2023-03-03 16:39:00,udane
206,67.9,2023-05-02 16:32:00,udane
14,124.5,2023-12-13 09:50:00,udane
170,140.0,2023-02-02 07:09:00,udane
174,109.0,2022-02-17 07:01:00,udane
256,110.0,2022-05-14 08:19:00,udane
118,81.5,2024-09-30 09:04:00,udane
163,142.0,2021-03-10 10:47:00,udane
87,149.5,2022-05-31 21:10:00,udane
179,72.9,2023-10-01 15:31:00,udane
250,67.9,2021-03-27 08:53:00,udane
94,122.9,2021-06-19 09:50:00,udane
137,118.9,2021-10-18 08:24:00,udane
134,155.9,2022-03-21 10:46:00,udane
185,146.9,2023-04-21 21:02:00,udane
68,67.0,2023-08-25 07:06:00,udane
242,96.5,2024-04-04 10:06:00,udane
67,97.0,2022-01-19 12:32:00,udane
196,99.5,2022-05-26 07:02:00,udane
76,148.0,2022-07-31 18:50:00,udane
149,157.0,2022-07-31 18:52:00,udane
57,128.0,2024-12-21 17:24:00,udane
240,92.0,2021-01-04 07:03:00,udane
193,69.5,2022-06-29 21:05:00,udane
31,75.5,2023-08-13 21:06:00,udane
38,49.5,2023-11-23 11:06:00,udane
73,63.9,2021-09-07 08:49:00,udane
151,156.5,2023-06-03 11:50:00,udane
214,46.5,2024-04-20 07:08:00,udane
120,62.0,2024-07-02 15:08:00,udane
189,116.9,2024-09-26 11:46:00,udane
13,79.9,2024-12-09 08:39:00,udane
80,71.5,2024-12-09 08:32:00,udane
47,57.9,2021-05-10 07:09:00,udane
142,77.0,2024-03-29 14:51:00,udane
81,64.5,2024-03-29 14:46:00,udane
261,109.0,2021-10-18 08:40:00,udane
206,67.9,2023-05-02 07:04:00,udane
53,61.5,2021-06-16 11:35:00,udane
19,67.0,2022-05-02 17:40:00,udane
153,141.9,2022-12-29 11:46:00,udane
38,49.5,2023-09-27 10:52:00,udane
239,101.5,2023-11-30 07:01:00,udane
23,54.5,2024-02-15 07:06:00,udane
118,81.5,2024-10-06 09:02:00,udane
158,141.0,2021-06-25 14:23:00,udane
38,49.5,2023-10-22 19:51:00,udane
163,142.0,2021-02-10 07:09:00,udane
229,69.5,2021-12-02 08:50:00,udane
215,149.9,2024-05-25 08:17:00,udane
235,123.0,2024-05-25 08:20:00,udane
74,105.9,2020-12-02 10:49:00,udane
125,70.0,2021-05-23 20:10:00,udane
265,118.9,2022-07-25 14:08:00,udane
157,128.5,2020-12-16 09:25:00,udane
116,110.0,2022-02-19 07:02:00,udane
123,56.5,2024-05-11 16:05:00,udane
25,89.9,2021-03-01 11:31:00,udane
52,49.5,2022-06-22 19:53:00,udane
120,62.0,2024-08-12 07:05:00,udane
280,145.9,2024-09-30 07:09:00,udane
222,118.9,2021-03-16 21:55:00,udane
158,141.0,2021-05-22 07:08:00,udane
256,110.0,2022-04-18 21:37:00,udane
118,81.5,2024-08-25 17:34:00,udane
229,69.5,2021-11-24 14:22:00,udane
250,67.9,2021-04-03 08:53:00,udane
94,122.9,2021-06-06 10:50:00,udane
204,111.9,2021-07-30 18:50:00,udane
22,50.0,2021-07-30 18:54:00,udane
134,155.9,2022-03-20 21:03:00,udane
3,64.9,2022-05-26 07:10:00,udane
77,147.9,2022-11-13 07:04:00,udane
211,44.5,2023-02-05 08:01:00,udane
63,88.9,2023-02-05 08:04:00,udane
233,151.5,2023-08-29 07:01:00,udane
147,156.5,2024-01-23 08:32:00,udane
140,115.9,2021-02-13 09:49:00,udane
56,127.9,2021-02-13 09:46:00,udane
236,40.5,2021-04-12 09:17:00,udane
37,145.5,2022-04-24 08:51:00,udane
132,121.5,2022-08-10 13:03:00,udane
245,108.0,2020-12-21 14:50:00,udane
236,40.5,2021-04-22 21:47:00,udane
179,72.9,2023-08-08 15:25:00,udane
176,153.5,2022-02-09 08:24:00,udane
76,148.0,2022-08-16 08:54:00,udane
246,103.0,2024-07-11 14:38:00,udane
13,79.9,2024-10-26 11:31:00,udane
138,48.9,2021-08-03 15:19:00,udane
137,118.9,2021-10-19 19:40:00,udane
144,120.9,2022-01-28 07:53:00,udane
220,95.9,2023-07-04 09:47:00,udane
202,59.9,2023-11-23 07:36:00,udane
198,90.5,2024-02-13 09:09:00,udane
90,147.9,2024-02-13 09:09:00,udane
242,96.5,2024-04-20 16:48:00,udane
231,130.0,2021-01-20 07:05:00,udane
133,81.5,2021-10-04 16:39:00,udane
123,56.5,2024-04-17 09:50:00,udane
157,128.5,2021-01-08 09:22:00,udane
238,77.5,2021-10-07 13:38:00,udane
133,81.5,2021-10-07 13:37:00,udane
87,149.5,2022-05-20 19:35:00,udane
113,79.5,2024-11-16 08:51:00,udane
137,118.9,2021-10-08 07:10:00,udane
68,67.0,2023-07-20 15:23:00,udane
198,90.5,2024-01-05 19:55:00,udane
242,96.5,2024-05-10 11:08:00,udane
238,77.5,2021-09-30 07:04:00,udane
66,53.5,2024-02-06 20:38:00,udane
181,47.5,2021-06-01 09:21:00,udane
139,72.0,2021-10-01 21:02:00,udane
126,136.9,2022-03-02 07:08:00,udane
240,92.0,2021-01-03 07:04:00,udane
180,136.0,2020-12-13 10:50:00,udane
52,49.5,2022-06-28 11:38:00,udane
149,157.0,2022-06-28 11:39:00,udane
46,151.5,2023-03-24 07:09:00,udane
216,112.0,2023-02-03 17:47:00,udane
173,77.5,2023-11-07 10:05:00,udane
252,70.9,2024-08-23 14:18:00,udane
237,74.9,2021-03-20 16:22:00,udane
131,101.9,2023-12-04 08:08:00,udane
81,64.5,2024-05-03 07:04:00,udane
78,91.9,2021-01-01 10:05:00,udane
106,91.0,2021-03-22 08:08:00,udane
16,60.5,2021-05-15 11:48:00,udane
105,108.0,2022-03-17 07:02:00,udane
203,57.0,2023-01-11 10:22:00,udane
11,46.5,2024-07-29 07:03:00,udane
175,125.5,2024-10-11 07:04:00,udane
58,60.9,2023-12-29 17:46:00,udane
226,139.5,2024-04-30 07:01:00,udane
188,103.9,2024-11-01 10:16:00,udane
42,128.5,2020-11-29 10:55:00,udane
67,97.0,2022-03-10 08:52:00,udane
264,51.0,2024-07-13 08:53:00,udane
47,57.9,2021-06-01 08:16:00,udane
269,112.0,2021-11-10 07:04:00,udane
129,102.5,2022-09-06 09:31:00,udane
213,86.0,2023-02-18 10:53:00,udane
216,112.0,2023-02-18 10:52:00,udane
195,42.5,2023-10-12 08:31:00,udane
264,51.0,2024-07-05 07:06:00,udane
205,126.0,2022-08-31 11:39:00,udane
206,67.9,2023-05-21 10:08:00,udane
173,77.5,2023-10-29 10:09:00,udane
70,124.9,2024-02-23 13:54:00,udane
188,103.9,2024-11-18 10:20:00,udane
269,112.0,2021-12-03 08:06:00,udane
216,112.0,2023-03-25 19:09:00,udane
206,67.9,2023-03-25 19:04:00,udane
120,62.0,2024-06-28 08:19:00,udane
189,116.9,2024-10-01 08:19:00,udane
237,74.9,2021-03-16 19:39:00,udane
213,86.0,2023-01-07 09:25:00,udane
228,111.0,2024-02-23 11:03:00,udane
39,100.5,2024-10-19 08:48:00,udane
21,137.5,2021-08-10 09:05:00,udane
144,120.9,2022-02-19 08:05:00,udane
3,64.9,2022-07-13 07:07:00,udane
63,88.9,2023-02-10 21:02:00,udane
275,153.9,2023-10-08 14:36:00,udane
242,96.5,2024-06-01 18:16:00,udane
79,103.5,2024-10-23 17:55:00,udane
191,95.9,2023-05-02 08:46:00,udane
118,81.5,2024-09-20 07:09:00,udane
89,115.0,2023-01-23 21:07:00,udane
62,82.0,2023-01-23 21:05:00,udane
177,106.0,2023-01-23 21:02:00,udane
232,50.5,2023-04-04 07:06:00,udane
38,49.5,2023-09-16 13:01:00,udane
108,118.9,2021-08-28 17:55:00,udane
43,138.5,2022-06-11 13:21:00,udane
130,129.0,2022-08-24 07:06:00,udane
34,145.9,2024-01-14 13:53:00,udane
209,46.0,2024-01-14 13:47:00,udane
266,159.9,2024-03-25 14:08:00,udane
221,75.9,2024-03-09 10:46:00,udane
240,92.0,2020-12-21 07:06:00,udane
256,110.0,2022-05-08 10:49:00,udane
232,50.5,2023-04-11 12:50:00,udane
56,127.9,2021-02-14 10:33:00,udane
132,121.5,2022-07-06 07:10:00,udane
179,72.9,2023-09-13 16:52:00,udane
267,83.5,2023-09-13 16:48:00,udane
163,142.0,2021-02-09 15:04:00,udane
133,81.5,2021-09-17 07:03:00,udane
224,125.0,2021-12-21 09:50:00,udane
222,118.9,2021-03-31 12:19:00,udane
196,99.5,2022-05-23 12:07:00,udane
184,71.9,2024-05-26 08:20:00,udane
164,126.5,2021-12-30 11:54:00,udane
226,139.5,2024-06-07 14:35:00,udane
236,40.5,2021-03-09 14:48:00,udane
132,121.5,2022-07-17 17:20:00,udane
45,87.5,2022-10-30 16:03:00,udane
237,74.9,2021-05-15 07:09:00,udane
205,126.0,2022-07-25 11:02:00,udane
275,153.9,2023-11-17 14:07:00,udane
28,74.9,2023-11-17 14:09:00,udane
243,57.9,2023-11-17 14:09:00,udane
147,156.5,2024-02-02 18:10:00,udane
200,134.0,2024-02-02 18:07:00,udane
138,48.9,2021-09-06 21:05:00,udane
97,95.5,2022-05-03 07:08:00,udane
107,80.5,2022-06-21 10:07:00,udane
77,147.9,2022-11-19 07:10:00,udane
185,146.9,2023-03-10 07:03:00,udane
92,69.5,2023-05-28 10:25:00,udane
199,78.0,2024-06-11 08:35:00,udane
79,103.5,2024-11-27 07:10:00,udane
74,105.9,2021-01-11 07:06:00,udane
172,41.9,2024-01-08 07:09:00,udane
84,100.0,2024-03-30 07:18:00,udane
67,97.0,2021-12-31 18:08:00,udane
49,129.5,2023-01-06 18:19:00,udane
205,126.0,2022-07-26 08:04:00,udane
173,77.5,2023-09-28 10:49:00,udane
131,101.9,2023-12-07 08:08:00,udane
81,64.5,2024-04-15 11:03:00,udane
74,105.9,2020-12-12 07:08:00,udane
100,58.0,2022-08-02 08:10:00,udane
84,100.0,2024-03-13 21:10:00,udane
157,128.5,2020-12-15 09:22:00,udane
6,41.5,2024-09-26 09:09:00,udane
213,86.0,2023-02-17 10:49:00,udane
142,77.0,2024-05-03 10:39:00,udane
132,121.5,2022-06-27 19:47:00,udane
101,55.5,2022-10-19 12:39:00,udane
132,121.5,2022-07-27 13:07:00,udane
186,98.9,2022-10-10 07:02:00,udane
179,72.9,2023-09-22 08:37:00,udane
267,83.5,2023-09-22 08:40:00,udane
240,92.0,2020-12-04 13:39:00,udane
126,136.9,2022-04-18 09:49:00,udane
193,69.5,2022-08-14 13:19:00,udane
62,82.0,2022-12-24 07:06:00,udane
74,105.9,2020-12-24 07:08:00,udane
125,70.0,2021-04-17 07:07:00,udane
278,53.0,2023-12-07 14:51:00,udane
122,107.9,2022-10-19 10:09:00,udane
142,77.0,2024-04-29 10:31:00,udane
157,128.5,2020-12-22 12:05:00,udane
163,142.0,2021-03-16 12:07:00,udane
238,77.5,2021-10-09 08:54:00,udane
36,112.5,2022-09-29 07:06:00,udane
91,101.5,2024-03-23 13:47:00,udane
235,123.0,2024-05-28 14:40:00,udane
100,58.0,2022-07-06 07:02:00,udane
236,40.5,2021-04-09 16:21:00,udane
37,145.5,2022-04-28 08:53:00,udane
132,121.5,2022-08-01 13:02:00,udane
186,98.9,2022-11-09 08:18:00,udane
127,50.0,2024-08-30 07:39:00,udane
176,153.5,2022-02-03 19:01:00,udane
120,62.0,2024-06-11 12:36:00,udane
189,116.9,2024-08-04 21:05:00,udane
80,71.5,2025-01-02 11:04:00,udane
67,97.0,2022-01-29 19:35:00,udane
248,105.9,2023-07-09 11:25:00,udane
131,101.9,2023-10-31 07:54:00,udane
252,70.9,2024-06-14 21:03:00,udane
52,49.5,2022-06-14 07:06:00,udane
13,79.9,2024-12-11 08:31:00,udane
222,118.9,2021-03-14 10:53:00,udane
254,43.5,2022-05-07 13:16:00,udane
132,121.5,2022-07-13 21:01:00,udane
179,72.9,2023-07-30 09:52:00,udane
267,83.5,2023-10-13 10:25:00,udane
240,92.0,2021-01-10 16:36:00,udane
53,61.5,2021-08-08 12:46:00,udane
62,82.0,2023-02-09 08:24:00,udane
78,91.9,2021-01-14 10:01:00,udane
106,91.0,2021-04-04 08:06:00,udane
223,63.5,2021-05-12 08:06:00,udane
16,60.5,2021-05-12 08:04:00,udane
33,79.5,2021-07-26 08:37:00,udane
5,148.9,2023-05-12 08:47:00,udane
10,45.9,2023-07-19 21:02:00,udane
11,46.5,2024-08-01 13:06:00,udane
223,63.5,2021-05-24 07:07:00,udane
33,79.5,2021-08-06 08:35:00,udane
10,45.9,2023-07-12 10:54:00,udane
175,125.5,2024-09-20 08:47:00,udane
201,68.9,2024-12-18 14:16:00,udane
63,88.9,2023-01-11 07:09:00,udane
92,69.5,2023-06-03 11:25:00,udane
243,57.9,2023-10-30 20:21:00,udane
147,156.5,2024-02-28 15:18:00,udane
90,147.9,2024-02-28 15:18:00,udane
33,79.5,2021-07-19 08:34:00,udane
101,55.5,2022-08-27 14:03:00,udane
203,57.0,2023-01-25 07:10:00,udane
69,91.5,2023-04-06 10:32:00,udane
44,125.5,2022-04-14 09:49:00,udane
149,157.0,2022-06-23 14:31:00,udane
120,62.0,2024-07-16 18:35:00,udane
189,116.9,2024-09-18 15:54:00,udane
57,128.0,2024-12-06 07:01:00,udane
75,43.0,2021-09-27 07:08:00,udane
69,91.5,2023-04-15 08:17:00,udane
5,148.9,2023-04-15 08:16:00,udane
120,62.0,2024-08-08 08:23:00,udane
189,116.9,2024-10-06 11:54:00,udane
80,71.5,2024-12-10 20:51:00,udane
240,92.0,2021-01-01 16:31:00,udane
25,89.9,2021-03-29 19:36:00,udane
21,137.5,2021-07-06 18:21:00,udane
234,42.0,2022-12-31 08:19:00,udane
89,115.0,2022-12-31 08:16:00,udane
1,52.0,2023-02-17 07:08:00,udane
23,54.5,2024-03-11 11:05:00,udane
21,137.5,2021-08-16 09:03:00,udane
174,109.0,2022-04-06 08:04:00,udane
89,115.0,2023-01-30 07:03:00,udane
121,110.5,2021-12-01 07:08:00,udane
62,82.0,2023-01-19 17:01:00,udane
1,52.0,2023-03-21 10:05:00,udane
31,75.5,2023-08-07 12:23:00,udane
15,47.0,2024-01-25 13:18:00,udane
70,124.9,2024-01-25 13:25:00,udane
106,91.0,2021-02-17 07:07:00,udane
75,43.0,2021-09-20 16:23:00,udane
105,108.0,2022-04-25 12:50:00,udane
101,55.5,2022-10-22 12:37:00,udane
203,57.0,2023-01-13 20:51:00,udane
69,91.5,2023-04-05 14:08:00,udane
175,125.5,2024-10-05 14:55:00,udane
74,105.9,2021-01-16 08:18:00,udane
178,154.5,2022-01-18 09:07:00,udane
100,58.0,2022-06-02 07:05:00,udane
156,97.0,2024-03-21 11:22:00,udane
53,61.5,2021-07-10 21:09:00,udane
