acivity_id,acivity_type,price,user_id,start_date,type
1350,1,79.82,213,2022-04-11 07:00:00,webinar
1350,1,79.82,699,2022-04-11 07:00:00,webinar
1350,1,79.82,752,2022-04-11 07:00:00,webinar
1350,1,79.82,649,2022-04-11 07:00:00,webinar
1350,1,79.82,177,2022-04-11 07:00:00,webinar
1350,1,79.82,560,2022-04-11 07:00:00,webinar
1350,1,79.82,479,2022-04-11 07:00:00,webinar
1351,1,234.76,569,2022-04-11 10:30:00,webinar
1351,1,234.76,857,2022-04-11 10:30:00,webinar
1351,1,234.76,1162,2022-04-11 10:30:00,webinar
1351,1,234.76,1010,2022-04-11 10:30:00,webinar
1351,1,234.76,539,2022-04-11 10:30:00,webinar
1351,1,234.76,580,2022-04-11 10:30:00,webinar
1351,1,234.76,931,2022-04-11 10:30:00,webinar
1351,1,234.76,333,2022-04-11 10:30:00,webinar
1351,1,234.76,111,2022-04-11 10:30:00,webinar
1351,1,234.76,795,2022-04-11 10:30:00,webinar
1351,1,234.76,207,2022-04-11 10:30:00,webinar
1351,1,234.76,93,2022-04-11 10:30:00,webinar
1351,1,234.76,513,2022-04-11 10:30:00,webinar
1351,1,234.76,119,2022-04-11 10:30:00,webinar
1351,1,234.76,426,2022-04-11 10:30:00,webinar
1351,1,234.76,1166,2022-04-11 10:30:00,webinar
1351,1,234.76,788,2022-04-11 10:30:00,webinar
1352,1,189.04,973,2022-04-12 21:45:00,webinar
1352,1,189.04,334,2022-04-12 21:45:00,webinar
1352,1,189.04,892,2022-04-12 21:45:00,webinar
1352,1,189.04,488,2022-04-12 21:45:00,webinar
1352,1,189.04,127,2022-04-12 21:45:00,webinar
1352,1,189.04,146,2022-04-12 21:45:00,webinar
1352,1,189.04,1106,2022-04-12 21:45:00,webinar
1352,1,189.04,294,2022-04-12 21:45:00,webinar
1352,1,189.04,938,2022-04-12 21:45:00,webinar
1352,1,189.04,187,2022-04-12 21:45:00,webinar
1353,1,247.11,459,2022-04-13 07:00:00,webinar
1353,1,247.11,448,2022-04-13 07:00:00,webinar
1353,1,247.11,1126,2022-04-13 07:00:00,webinar
1353,1,247.11,297,2022-04-13 07:00:00,webinar
1353,1,247.11,30,2022-04-13 07:00:00,webinar
1353,1,247.11,700,2022-04-13 07:00:00,webinar
1353,1,247.11,766,2022-04-13 07:00:00,webinar
1353,1,247.11,351,2022-04-13 07:00:00,webinar
1353,1,247.11,340,2022-04-13 07:00:00,webinar
1353,1,247.11,201,2022-04-13 07:00:00,webinar
1353,1,247.11,790,2022-04-13 07:00:00,webinar
1353,1,247.11,749,2022-04-13 07:00:00,webinar
1353,1,247.11,245,2022-04-13 07:00:00,webinar
1353,1,247.11,803,2022-04-13 07:00:00,webinar
1353,1,247.11,220,2022-04-13 07:00:00,webinar
1353,1,247.11,429,2022-04-13 07:00:00,webinar
1353,1,247.11,362,2022-04-13 07:00:00,webinar
1353,1,247.11,959,2022-04-13 07:00:00,webinar
1354,1,227.34,27,2022-04-14 09:45:00,webinar
1354,1,227.34,214,2022-04-14 09:45:00,webinar
1354,1,227.34,45,2022-04-14 09:45:00,webinar
1354,1,227.34,212,2022-04-14 09:45:00,webinar
1354,1,227.34,132,2022-04-14 09:45:00,webinar
1354,1,227.34,244,2022-04-14 09:45:00,webinar
1354,1,227.34,314,2022-04-14 09:45:00,webinar
1354,1,227.34,527,2022-04-14 09:45:00,webinar
1354,1,227.34,850,2022-04-14 09:45:00,webinar
1354,1,227.34,770,2022-04-14 09:45:00,webinar
1354,1,227.34,605,2022-04-14 09:45:00,webinar
1354,1,227.34,127,2022-04-14 09:45:00,webinar
1355,1,101.81,355,2022-04-14 20:15:00,webinar
1355,1,101.81,1017,2022-04-14 20:15:00,webinar
1355,1,101.81,465,2022-04-14 20:15:00,webinar
1355,1,101.81,813,2022-04-14 20:15:00,webinar
1355,1,101.81,824,2022-04-14 20:15:00,webinar
1355,1,101.81,2,2022-04-14 20:15:00,webinar
1355,1,101.81,395,2022-04-14 20:15:00,webinar
1355,1,101.81,530,2022-04-14 20:15:00,webinar
1355,1,101.81,104,2022-04-14 20:15:00,webinar
1355,1,101.81,1048,2022-04-14 20:15:00,webinar
1355,1,101.81,403,2022-04-14 20:15:00,webinar
1355,1,101.81,1052,2022-04-14 20:15:00,webinar
1355,1,101.81,1031,2022-04-14 20:15:00,webinar
1355,1,101.81,847,2022-04-14 20:15:00,webinar
1355,1,101.81,66,2022-04-14 20:15:00,webinar
1355,1,101.81,638,2022-04-14 20:15:00,webinar
1355,1,101.81,746,2022-04-14 20:15:00,webinar
1356,1,67.94,887,2022-04-14 21:15:00,webinar
1356,1,67.94,367,2022-04-14 21:15:00,webinar
1356,1,67.94,429,2022-04-14 21:15:00,webinar
1356,1,67.94,796,2022-04-14 21:15:00,webinar
1356,1,67.94,470,2022-04-14 21:15:00,webinar
1356,1,67.94,1030,2022-04-14 21:15:00,webinar
1356,1,67.94,464,2022-04-14 21:15:00,webinar
1356,1,67.94,1111,2022-04-14 21:15:00,webinar
1356,1,67.94,346,2022-04-14 21:15:00,webinar
1356,1,67.94,83,2022-04-14 21:15:00,webinar
1356,1,67.94,293,2022-04-14 21:15:00,webinar
1356,1,67.94,296,2022-04-14 21:15:00,webinar
1356,1,67.94,591,2022-04-14 21:15:00,webinar
1356,1,67.94,771,2022-04-14 21:15:00,webinar
1356,1,67.94,665,2022-04-14 21:15:00,webinar
1356,1,67.94,597,2022-04-14 21:15:00,webinar
1356,1,67.94,1083,2022-04-14 21:15:00,webinar
1356,1,67.94,104,2022-04-14 21:15:00,webinar
1356,1,67.94,649,2022-04-14 21:15:00,webinar
1356,1,67.94,582,2022-04-14 21:15:00,webinar
1357,1,115.34,280,2022-04-15 07:00:00,webinar
1357,1,115.34,1165,2022-04-15 07:00:00,webinar
1357,1,115.34,392,2022-04-15 07:00:00,webinar
1357,1,115.34,1033,2022-04-15 07:00:00,webinar
1357,1,115.34,1064,2022-04-15 07:00:00,webinar
1357,1,115.34,297,2022-04-15 07:00:00,webinar
1357,1,115.34,170,2022-04-15 07:00:00,webinar
1357,1,115.34,523,2022-04-15 07:00:00,webinar
1357,1,115.34,846,2022-04-15 07:00:00,webinar
1357,1,115.34,755,2022-04-15 07:00:00,webinar
1357,1,115.34,833,2022-04-15 07:00:00,webinar
1358,1,164.76,417,2022-04-15 07:00:00,webinar
1358,1,164.76,227,2022-04-15 07:00:00,webinar
1358,1,164.76,612,2022-04-15 07:00:00,webinar
1358,1,164.76,678,2022-04-15 07:00:00,webinar
1358,1,164.76,1063,2022-04-15 07:00:00,webinar
1358,1,164.76,629,2022-04-15 07:00:00,webinar
1358,1,164.76,453,2022-04-15 07:00:00,webinar
1358,1,164.76,221,2022-04-15 07:00:00,webinar
1358,1,164.76,186,2022-04-15 07:00:00,webinar
1358,1,164.76,902,2022-04-15 07:00:00,webinar
1358,1,164.76,679,2022-04-15 07:00:00,webinar
1358,1,164.76,1039,2022-04-15 07:00:00,webinar
1358,1,164.76,297,2022-04-15 07:00:00,webinar
1358,1,164.76,864,2022-04-15 07:00:00,webinar
1358,1,164.76,174,2022-04-15 07:00:00,webinar
1358,1,164.76,127,2022-04-15 07:00:00,webinar
1359,1,144.69,1111,2022-04-15 07:00:00,webinar
1359,1,144.69,491,2022-04-15 07:00:00,webinar
1359,1,144.69,608,2022-04-15 07:00:00,webinar
1359,1,144.69,439,2022-04-15 07:00:00,webinar
1359,1,144.69,18,2022-04-15 07:00:00,webinar
1359,1,144.69,768,2022-04-15 07:00:00,webinar
1359,1,144.69,692,2022-04-15 07:00:00,webinar
1359,1,144.69,128,2022-04-15 07:00:00,webinar
1359,1,144.69,134,2022-04-15 07:00:00,webinar
1359,1,144.69,32,2022-04-15 07:00:00,webinar
1359,1,144.69,1059,2022-04-15 07:00:00,webinar
1359,1,144.69,571,2022-04-15 07:00:00,webinar
1359,1,144.69,383,2022-04-15 07:00:00,webinar
1359,1,144.69,113,2022-04-15 07:00:00,webinar
1359,1,144.69,523,2022-04-15 07:00:00,webinar
1359,1,144.69,1002,2022-04-15 07:00:00,webinar
1359,1,144.69,184,2022-04-15 07:00:00,webinar
1360,1,138.93,706,2022-04-15 08:00:00,webinar
1360,1,138.93,465,2022-04-15 08:00:00,webinar
1360,1,138.93,662,2022-04-15 08:00:00,webinar
1360,1,138.93,275,2022-04-15 08:00:00,webinar
1360,1,138.93,69,2022-04-15 08:00:00,webinar
1360,1,138.93,1066,2022-04-15 08:00:00,webinar
1360,1,138.93,1157,2022-04-15 08:00:00,webinar
1360,1,138.93,991,2022-04-15 08:00:00,webinar
1360,1,138.93,278,2022-04-15 08:00:00,webinar
1360,1,138.93,912,2022-04-15 08:00:00,webinar
1360,1,138.93,849,2022-04-15 08:00:00,webinar
1360,1,138.93,682,2022-04-15 08:00:00,webinar
1360,1,138.93,121,2022-04-15 08:00:00,webinar
1360,1,138.93,645,2022-04-15 08:00:00,webinar
1360,1,138.93,624,2022-04-15 08:00:00,webinar
1360,1,138.93,229,2022-04-15 08:00:00,webinar
1360,1,138.93,652,2022-04-15 08:00:00,webinar
1360,1,138.93,707,2022-04-15 08:00:00,webinar
1360,1,138.93,364,2022-04-15 08:00:00,webinar
1360,1,138.93,862,2022-04-15 08:00:00,webinar
1361,1,,828,2022-04-15 10:15:00,webinar
1361,1,,715,2022-04-15 10:15:00,webinar
1361,1,,1042,2022-04-15 10:15:00,webinar
1361,1,,542,2022-04-15 10:15:00,webinar
1361,1,,851,2022-04-15 10:15:00,webinar
1361,1,,405,2022-04-15 10:15:00,webinar
1361,1,,435,2022-04-15 10:15:00,webinar
1361,1,,549,2022-04-15 10:15:00,webinar
1361,1,,1111,2022-04-15 10:15:00,webinar
1361,1,,1137,2022-04-15 10:15:00,webinar
1361,1,,469,2022-04-15 10:15:00,webinar
1362,1,269.38,737,2022-04-15 16:45:00,webinar
1362,1,269.38,710,2022-04-15 16:45:00,webinar
1362,1,269.38,372,2022-04-15 16:45:00,webinar
1362,1,269.38,242,2022-04-15 16:45:00,webinar
1362,1,269.38,255,2022-04-15 16:45:00,webinar
1362,1,269.38,863,2022-04-15 16:45:00,webinar
1362,1,269.38,435,2022-04-15 16:45:00,webinar
1362,1,269.38,825,2022-04-15 16:45:00,webinar
1362,1,269.38,630,2022-04-15 16:45:00,webinar
1362,1,269.38,272,2022-04-15 16:45:00,webinar
1362,1,269.38,848,2022-04-15 16:45:00,webinar
1362,1,269.38,932,2022-04-15 16:45:00,webinar
1362,1,269.38,599,2022-04-15 16:45:00,webinar
1362,1,269.38,339,2022-04-15 16:45:00,webinar
1362,1,269.38,486,2022-04-15 16:45:00,webinar
1362,1,269.38,549,2022-04-15 16:45:00,webinar
1362,1,269.38,676,2022-04-15 16:45:00,webinar
1363,1,97.17,650,2022-04-15 21:00:00,webinar
1363,1,97.17,441,2022-04-15 21:00:00,webinar
1363,1,97.17,198,2022-04-15 21:00:00,webinar
1363,1,97.17,68,2022-04-15 21:00:00,webinar
1363,1,97.17,96,2022-04-15 21:00:00,webinar
1363,1,97.17,899,2022-04-15 21:00:00,webinar
1363,1,97.17,809,2022-04-15 21:00:00,webinar
1363,1,97.17,763,2022-04-15 21:00:00,webinar
1363,1,97.17,489,2022-04-15 21:00:00,webinar
1363,1,97.17,257,2022-04-15 21:00:00,webinar
1363,1,97.17,486,2022-04-15 21:00:00,webinar
1363,1,97.17,499,2022-04-15 21:00:00,webinar
1363,1,97.17,807,2022-04-15 21:00:00,webinar
1363,1,97.17,317,2022-04-15 21:00:00,webinar
1363,1,97.17,264,2022-04-15 21:00:00,webinar
1363,1,97.17,238,2022-04-15 21:00:00,webinar
1364,1,173.52,10,2022-04-16 07:00:00,webinar
1364,1,173.52,796,2022-04-16 07:00:00,webinar
1364,1,173.52,1119,2022-04-16 07:00:00,webinar
1364,1,173.52,726,2022-04-16 07:00:00,webinar
1364,1,173.52,268,2022-04-16 07:00:00,webinar
1364,1,173.52,895,2022-04-16 07:00:00,webinar
1364,1,173.52,1087,2022-04-16 07:00:00,webinar
1364,1,173.52,747,2022-04-16 07:00:00,webinar
1364,1,173.52,1123,2022-04-16 07:00:00,webinar
1364,1,173.52,918,2022-04-16 07:00:00,webinar
1364,1,173.52,311,2022-04-16 07:00:00,webinar
1364,1,173.52,694,2022-04-16 07:00:00,webinar
1364,1,173.52,728,2022-04-16 07:00:00,webinar
1364,1,173.52,941,2022-04-16 07:00:00,webinar
1364,1,173.52,264,2022-04-16 07:00:00,webinar
1364,1,173.52,784,2022-04-16 07:00:00,webinar
1364,1,173.52,715,2022-04-16 07:00:00,webinar
1364,1,173.52,507,2022-04-16 07:00:00,webinar
1364,1,173.52,232,2022-04-16 07:00:00,webinar
1365,1,160.45,1100,2022-04-16 07:00:00,webinar
1365,1,160.45,154,2022-04-16 07:00:00,webinar
1365,1,160.45,178,2022-04-16 07:00:00,webinar
1365,1,160.45,176,2022-04-16 07:00:00,webinar
1365,1,160.45,652,2022-04-16 07:00:00,webinar
1365,1,160.45,204,2022-04-16 07:00:00,webinar
1365,1,160.45,717,2022-04-16 07:00:00,webinar
1365,1,160.45,832,2022-04-16 07:00:00,webinar
1365,1,160.45,443,2022-04-16 07:00:00,webinar
1365,1,160.45,468,2022-04-16 07:00:00,webinar
1365,1,160.45,519,2022-04-16 07:00:00,webinar
1365,1,160.45,235,2022-04-16 07:00:00,webinar
1365,1,160.45,437,2022-04-16 07:00:00,webinar
1365,1,160.45,532,2022-04-16 07:00:00,webinar
1365,1,160.45,121,2022-04-16 07:00:00,webinar
1365,1,160.45,501,2022-04-16 07:00:00,webinar
1366,1,271.85,731,2022-04-16 07:00:00,webinar
1366,1,271.85,1,2022-04-16 07:00:00,webinar
1366,1,271.85,308,2022-04-16 07:00:00,webinar
1366,1,271.85,346,2022-04-16 07:00:00,webinar
1366,1,271.85,378,2022-04-16 07:00:00,webinar
1366,1,271.85,1121,2022-04-16 07:00:00,webinar
1366,1,271.85,490,2022-04-16 07:00:00,webinar
1366,1,271.85,730,2022-04-16 07:00:00,webinar
1366,1,271.85,488,2022-04-16 07:00:00,webinar
1366,1,271.85,257,2022-04-16 07:00:00,webinar
1366,1,271.85,953,2022-04-16 07:00:00,webinar
1366,1,271.85,36,2022-04-16 07:00:00,webinar
1366,1,271.85,528,2022-04-16 07:00:00,webinar
1366,1,271.85,870,2022-04-16 07:00:00,webinar
1366,1,271.85,990,2022-04-16 07:00:00,webinar
1366,1,271.85,904,2022-04-16 07:00:00,webinar
1366,1,271.85,986,2022-04-16 07:00:00,webinar
1366,1,271.85,859,2022-04-16 07:00:00,webinar
1366,1,271.85,59,2022-04-16 07:00:00,webinar
1367,1,61.08,980,2022-04-16 10:15:00,webinar
1367,1,61.08,516,2022-04-16 10:15:00,webinar
1367,1,61.08,295,2022-04-16 10:15:00,webinar
1367,1,61.08,1040,2022-04-16 10:15:00,webinar
1367,1,61.08,1060,2022-04-16 10:15:00,webinar
1367,1,61.08,444,2022-04-16 10:15:00,webinar
1367,1,61.08,862,2022-04-16 10:15:00,webinar
1367,1,61.08,97,2022-04-16 10:15:00,webinar
1367,1,61.08,52,2022-04-16 10:15:00,webinar
1367,1,61.08,920,2022-04-16 10:15:00,webinar
1367,1,61.08,190,2022-04-16 10:15:00,webinar
1367,1,61.08,771,2022-04-16 10:15:00,webinar
1367,1,61.08,247,2022-04-16 10:15:00,webinar
1367,1,61.08,402,2022-04-16 10:15:00,webinar
1367,1,61.08,78,2022-04-16 10:15:00,webinar
1367,1,61.08,814,2022-04-16 10:15:00,webinar
1367,1,61.08,125,2022-04-16 10:15:00,webinar
1368,1,168.2,179,2022-04-16 19:00:00,webinar
1368,1,168.2,883,2022-04-16 19:00:00,webinar
1368,1,168.2,18,2022-04-16 19:00:00,webinar
1368,1,168.2,1104,2022-04-16 19:00:00,webinar
1368,1,168.2,305,2022-04-16 19:00:00,webinar
1368,1,168.2,260,2022-04-16 19:00:00,webinar
1368,1,168.2,783,2022-04-16 19:00:00,webinar
1368,1,168.2,441,2022-04-16 19:00:00,webinar
1368,1,168.2,543,2022-04-16 19:00:00,webinar
1368,1,168.2,495,2022-04-16 19:00:00,webinar
1368,1,168.2,284,2022-04-16 19:00:00,webinar
1368,1,168.2,198,2022-04-16 19:00:00,webinar
1368,1,168.2,887,2022-04-16 19:00:00,webinar
1368,1,168.2,705,2022-04-16 19:00:00,webinar
1368,1,168.2,736,2022-04-16 19:00:00,webinar
1368,1,168.2,804,2022-04-16 19:00:00,webinar
1369,1,,255,2022-04-16 21:30:00,webinar
1369,1,,922,2022-04-16 21:30:00,webinar
1369,1,,183,2022-04-16 21:30:00,webinar
1369,1,,889,2022-04-16 21:30:00,webinar
1369,1,,291,2022-04-16 21:30:00,webinar
1369,1,,583,2022-04-16 21:30:00,webinar
1369,1,,580,2022-04-16 21:30:00,webinar
1369,1,,70,2022-04-16 21:30:00,webinar
1369,1,,181,2022-04-16 21:30:00,webinar
1369,1,,644,2022-04-16 21:30:00,webinar
1369,1,,225,2022-04-16 21:30:00,webinar
1369,1,,116,2022-04-16 21:30:00,webinar
1369,1,,910,2022-04-16 21:30:00,webinar
1369,1,,124,2022-04-16 21:30:00,webinar
1369,1,,1135,2022-04-16 21:30:00,webinar
1369,1,,928,2022-04-16 21:30:00,webinar
1369,1,,344,2022-04-16 21:30:00,webinar
1370,1,195.92,286,2022-04-17 16:30:00,webinar
1370,1,195.92,953,2022-04-17 16:30:00,webinar
1370,1,195.92,927,2022-04-17 16:30:00,webinar
1370,1,195.92,1170,2022-04-17 16:30:00,webinar
1370,1,195.92,1136,2022-04-17 16:30:00,webinar
1370,1,195.92,882,2022-04-17 16:30:00,webinar
1370,1,195.92,734,2022-04-17 16:30:00,webinar
1370,1,195.92,120,2022-04-17 16:30:00,webinar
1370,1,195.92,521,2022-04-17 16:30:00,webinar
1370,1,195.92,79,2022-04-17 16:30:00,webinar
1371,1,93.12,1126,2022-04-18 10:45:00,webinar
1371,1,93.12,208,2022-04-18 10:45:00,webinar
1371,1,93.12,644,2022-04-18 10:45:00,webinar
1371,1,93.12,381,2022-04-18 10:45:00,webinar
1371,1,93.12,962,2022-04-18 10:45:00,webinar
1371,1,93.12,544,2022-04-18 10:45:00,webinar
1371,1,93.12,1107,2022-04-18 10:45:00,webinar
1371,1,93.12,833,2022-04-18 10:45:00,webinar
1371,1,93.12,858,2022-04-18 10:45:00,webinar
1371,1,93.12,737,2022-04-18 10:45:00,webinar
1371,1,93.12,873,2022-04-18 10:45:00,webinar
1371,1,93.12,108,2022-04-18 10:45:00,webinar
1371,1,93.12,306,2022-04-18 10:45:00,webinar
1371,1,93.12,604,2022-04-18 10:45:00,webinar
1371,1,93.12,280,2022-04-18 10:45:00,webinar
1371,1,93.12,35,2022-04-18 10:45:00,webinar
1371,1,93.12,1162,2022-04-18 10:45:00,webinar
1371,1,93.12,847,2022-04-18 10:45:00,webinar
1371,1,93.12,283,2022-04-18 10:45:00,webinar
1372,1,,375,2022-04-18 21:00:00,webinar
1372,1,,530,2022-04-18 21:00:00,webinar
1372,1,,151,2022-04-18 21:00:00,webinar
1372,1,,699,2022-04-18 21:00:00,webinar
1372,1,,144,2022-04-18 21:00:00,webinar
1372,1,,931,2022-04-18 21:00:00,webinar
1372,1,,27,2022-04-18 21:00:00,webinar
1372,1,,192,2022-04-18 21:00:00,webinar
1372,1,,754,2022-04-18 21:00:00,webinar
1372,1,,343,2022-04-18 21:00:00,webinar
1372,1,,993,2022-04-18 21:00:00,webinar
1372,1,,744,2022-04-18 21:00:00,webinar
1373,1,81.32,1096,2022-04-19 07:00:00,webinar
1373,1,81.32,789,2022-04-19 07:00:00,webinar
1373,1,81.32,1143,2022-04-19 07:00:00,webinar
1373,1,81.32,574,2022-04-19 07:00:00,webinar
1373,1,81.32,881,2022-04-19 07:00:00,webinar
1373,1,81.32,1041,2022-04-19 07:00:00,webinar
1373,1,81.32,28,2022-04-19 07:00:00,webinar
1373,1,81.32,399,2022-04-19 07:00:00,webinar
1373,1,81.32,836,2022-04-19 07:00:00,webinar
1373,1,81.32,479,2022-04-19 07:00:00,webinar
1373,1,81.32,202,2022-04-19 07:00:00,webinar
1373,1,81.32,666,2022-04-19 07:00:00,webinar
1373,1,81.32,1130,2022-04-19 07:00:00,webinar
1373,1,81.32,197,2022-04-19 07:00:00,webinar
1373,1,81.32,707,2022-04-19 07:00:00,webinar
1373,1,81.32,346,2022-04-19 07:00:00,webinar
1373,1,81.32,260,2022-04-19 07:00:00,webinar
1373,1,81.32,739,2022-04-19 07:00:00,webinar
1374,1,231.67,1100,2022-04-19 13:15:00,webinar
1374,1,231.67,464,2022-04-19 13:15:00,webinar
1374,1,231.67,703,2022-04-19 13:15:00,webinar
1374,1,231.67,354,2022-04-19 13:15:00,webinar
1374,1,231.67,478,2022-04-19 13:15:00,webinar
1374,1,231.67,103,2022-04-19 13:15:00,webinar
1374,1,231.67,892,2022-04-19 13:15:00,webinar
1374,1,231.67,667,2022-04-19 13:15:00,webinar
1374,1,231.67,725,2022-04-19 13:15:00,webinar
1374,1,231.67,1167,2022-04-19 13:15:00,webinar
1374,1,231.67,761,2022-04-19 13:15:00,webinar
1374,1,231.67,1111,2022-04-19 13:15:00,webinar
1374,1,231.67,1164,2022-04-19 13:15:00,webinar
1374,1,231.67,870,2022-04-19 13:15:00,webinar
1374,1,231.67,817,2022-04-19 13:15:00,webinar
1374,1,231.67,487,2022-04-19 13:15:00,webinar
1374,1,231.67,1066,2022-04-19 13:15:00,webinar
1374,1,231.67,656,2022-04-19 13:15:00,webinar
1374,1,231.67,1142,2022-04-19 13:15:00,webinar
1375,1,150.34,339,2022-04-20 07:45:00,webinar
1375,1,150.34,332,2022-04-20 07:45:00,webinar
1375,1,150.34,1020,2022-04-20 07:45:00,webinar
1375,1,150.34,374,2022-04-20 07:45:00,webinar
1375,1,150.34,1168,2022-04-20 07:45:00,webinar
1375,1,150.34,715,2022-04-20 07:45:00,webinar
1375,1,150.34,934,2022-04-20 07:45:00,webinar
1375,1,150.34,580,2022-04-20 07:45:00,webinar
1375,1,150.34,319,2022-04-20 07:45:00,webinar
1375,1,150.34,878,2022-04-20 07:45:00,webinar
1375,1,150.34,129,2022-04-20 07:45:00,webinar
1375,1,150.34,985,2022-04-20 07:45:00,webinar
1375,1,150.34,1029,2022-04-20 07:45:00,webinar
1375,1,150.34,550,2022-04-20 07:45:00,webinar
1376,1,97.72,340,2022-04-20 19:30:00,webinar
1376,1,97.72,1124,2022-04-20 19:30:00,webinar
1376,1,97.72,384,2022-04-20 19:30:00,webinar
1376,1,97.72,993,2022-04-20 19:30:00,webinar
1376,1,97.72,870,2022-04-20 19:30:00,webinar
1376,1,97.72,141,2022-04-20 19:30:00,webinar
1376,1,97.72,465,2022-04-20 19:30:00,webinar
1376,1,97.72,603,2022-04-20 19:30:00,webinar
1376,1,97.72,624,2022-04-20 19:30:00,webinar
1376,1,97.72,254,2022-04-20 19:30:00,webinar
1376,1,97.72,123,2022-04-20 19:30:00,webinar
1376,1,97.72,844,2022-04-20 19:30:00,webinar
1376,1,97.72,1058,2022-04-20 19:30:00,webinar
1376,1,97.72,103,2022-04-20 19:30:00,webinar
1377,1,143.51,264,2022-04-21 21:00:00,webinar
1377,1,143.51,1047,2022-04-21 21:00:00,webinar
1377,1,143.51,770,2022-04-21 21:00:00,webinar
1377,1,143.51,588,2022-04-21 21:00:00,webinar
1377,1,143.51,411,2022-04-21 21:00:00,webinar
1377,1,143.51,189,2022-04-21 21:00:00,webinar
1377,1,143.51,489,2022-04-21 21:00:00,webinar
1377,1,143.51,124,2022-04-21 21:00:00,webinar
1377,1,143.51,993,2022-04-21 21:00:00,webinar
1377,1,143.51,3,2022-04-21 21:00:00,webinar
1377,1,143.51,1105,2022-04-21 21:00:00,webinar
1377,1,143.51,132,2022-04-21 21:00:00,webinar
1377,1,143.51,1038,2022-04-21 21:00:00,webinar
1377,1,143.51,152,2022-04-21 21:00:00,webinar
1377,1,143.51,778,2022-04-21 21:00:00,webinar
1377,1,143.51,433,2022-04-21 21:00:00,webinar
1378,1,195.35,281,2022-04-22 07:15:00,webinar
1378,1,195.35,488,2022-04-22 07:15:00,webinar
1378,1,195.35,1164,2022-04-22 07:15:00,webinar
1378,1,195.35,231,2022-04-22 07:15:00,webinar
1378,1,195.35,544,2022-04-22 07:15:00,webinar
1378,1,195.35,288,2022-04-22 07:15:00,webinar
1378,1,195.35,320,2022-04-22 07:15:00,webinar
1378,1,195.35,952,2022-04-22 07:15:00,webinar
1378,1,195.35,745,2022-04-22 07:15:00,webinar
1378,1,195.35,346,2022-04-22 07:15:00,webinar
1378,1,195.35,796,2022-04-22 07:15:00,webinar
1378,1,195.35,1112,2022-04-22 07:15:00,webinar
1379,1,125.67,585,2022-04-22 10:45:00,webinar
1379,1,125.67,894,2022-04-22 10:45:00,webinar
1379,1,125.67,963,2022-04-22 10:45:00,webinar
1379,1,125.67,48,2022-04-22 10:45:00,webinar
1379,1,125.67,1074,2022-04-22 10:45:00,webinar
1379,1,125.67,565,2022-04-22 10:45:00,webinar
1379,1,125.67,856,2022-04-22 10:45:00,webinar
1379,1,125.67,401,2022-04-22 10:45:00,webinar
1379,1,125.67,159,2022-04-22 10:45:00,webinar
1379,1,125.67,249,2022-04-22 10:45:00,webinar
1379,1,125.67,702,2022-04-22 10:45:00,webinar
1379,1,125.67,463,2022-04-22 10:45:00,webinar
1379,1,125.67,296,2022-04-22 10:45:00,webinar
1379,1,125.67,5,2022-04-22 10:45:00,webinar
1379,1,125.67,244,2022-04-22 10:45:00,webinar
1379,1,125.67,738,2022-04-22 10:45:00,webinar
1379,1,125.67,789,2022-04-22 10:45:00,webinar
1380,1,220.16,266,2022-04-22 17:30:00,webinar
1380,1,220.16,335,2022-04-22 17:30:00,webinar
1380,1,220.16,54,2022-04-22 17:30:00,webinar
1380,1,220.16,666,2022-04-22 17:30:00,webinar
1380,1,220.16,457,2022-04-22 17:30:00,webinar
1380,1,220.16,777,2022-04-22 17:30:00,webinar
1380,1,220.16,722,2022-04-22 17:30:00,webinar
1380,1,220.16,1170,2022-04-22 17:30:00,webinar
1380,1,220.16,855,2022-04-22 17:30:00,webinar
1380,1,220.16,1013,2022-04-22 17:30:00,webinar
1380,1,220.16,110,2022-04-22 17:30:00,webinar
1380,1,220.16,884,2022-04-22 17:30:00,webinar
1380,1,220.16,1089,2022-04-22 17:30:00,webinar
1380,1,220.16,968,2022-04-22 17:30:00,webinar
1381,1,186.69,279,2022-04-23 07:00:00,webinar
1381,1,186.69,876,2022-04-23 07:00:00,webinar
1381,1,186.69,887,2022-04-23 07:00:00,webinar
1381,1,186.69,767,2022-04-23 07:00:00,webinar
1381,1,186.69,557,2022-04-23 07:00:00,webinar
1381,1,186.69,114,2022-04-23 07:00:00,webinar
1381,1,186.69,298,2022-04-23 07:00:00,webinar
1381,1,186.69,442,2022-04-23 07:00:00,webinar
1381,1,186.69,647,2022-04-23 07:00:00,webinar
1381,1,186.69,628,2022-04-23 07:00:00,webinar
1381,1,186.69,798,2022-04-23 07:00:00,webinar
1381,1,186.69,8,2022-04-23 07:00:00,webinar
1382,1,265.49,615,2022-04-23 21:00:00,webinar
1382,1,265.49,1120,2022-04-23 21:00:00,webinar
1382,1,265.49,524,2022-04-23 21:00:00,webinar
1382,1,265.49,7,2022-04-23 21:00:00,webinar
1382,1,265.49,1033,2022-04-23 21:00:00,webinar
1382,1,265.49,455,2022-04-23 21:00:00,webinar
1382,1,265.49,754,2022-04-23 21:00:00,webinar
1382,1,265.49,1163,2022-04-23 21:00:00,webinar
1382,1,265.49,1129,2022-04-23 21:00:00,webinar
1382,1,265.49,885,2022-04-23 21:00:00,webinar
1382,1,265.49,768,2022-04-23 21:00:00,webinar
